birth_week,death_year,deaths_total,birth_year,group,study,age,week_in_year,treated,rate,log_rate,study_name
3-9 March 1960,2002,23.0,1960,2,NCDS 1958,42,5,0,1.42937045553415,0.357234106452137,NCDS
10-16 March 1960,2002,24.0,1960,2,NCDS 1958,42,6,0,1.49151699707911,0.399793720870932,NCDS
17-23 March 1960,2002,32.0,1960,2,NCDS 1958,42,7,0,1.98868932943882,0.687475793322713,NCDS
24-30 March 1960,2002,25.0,1960,2,NCDS 1958,42,8,0,1.55366353862408,0.440615715391188,NCDS
31-6 March/April 1960,2002,18.0,1960,2,NCDS 1958,42,9,0,1.11863774780933,0.112111648419151,NCDS
8-14 March 1968,2002,18.0,1968,3,BCS70 1970,34,1,0,1.07734434618665,0.0744990742652087,BCS70
15-21 March 1968,2002,20.0,1968,3,BCS70 1970,34,2,0,1.19704927354072,0.179859589923035,BCS70
22-28 March 1968,2002,11.0,1968,3,BCS70 1970,34,3,0,0.658377100447397,-0.417977410832585,BCS70
29-4 March/April 1968,2002,8.0,1968,3,BCS70 1970,34,4,0,0.478819709416289,-0.73643114195112,BCS70
5-11 April 1968,2002,7.0,1968,3,BCS70 1970,34,5,0,0.418967245739253,-0.869962534575643,BCS70
12-18 April 1968,2002,10.0,1968,3,BCS70 1970,34,6,0,0.598524636770361,-0.51328759063691,BCS70
19-25 April 1968,2002,14.0,1968,3,BCS70 1970,34,7,0,0.837934491478506,-0.176815354015697,BCS70
26-2 April/May 1968,2002,18.0,1968,3,BCS70 1970,34,8,0,1.07734434618665,0.0744990742652087,BCS70
3-9 May 1968,2002,16.0,1968,3,BCS70 1970,34,9,0,0.957639418832578,-0.0432839613911747,BCS70
8-14 March 1969,2002,19.0,1969,3,BCS70 1970,33,1,0,1.1766162992321,0.162642776175746,BCS70
15-21 March 1969,2002,17.0,1969,3,BCS70 1970,33,2,0,1.05276195194451,0.0514171410655217,BCS70
22-28 March 1969,2002,12.0,1969,3,BCS70 1970,33,3,0,0.743126083725539,-0.296889553202694,BCS70
29-4 March/April 1969,2002,9.0,1969,3,BCS70 1970,33,4,0,0.557344562794154,-0.584571625654475,BCS70
5-11 April 1969,2002,7.0,1969,3,BCS70 1970,33,5,0,0.433490215506564,-0.835886053935381,BCS70
12-18 April 1969,2002,13.0,1969,3,BCS70 1970,33,6,0,0.805053257369334,-0.216846845529158,BCS70
19-25 April 1969,2002,12.0,1969,3,BCS70 1970,33,7,0,0.743126083725539,-0.296889553202694,BCS70
26-2 April/May 1969,2002,9.0,1969,3,BCS70 1970,33,8,0,0.557344562794154,-0.584571625654475,BCS70
3-9 May 1969,2002,14.0,1969,3,BCS70 1970,33,9,0,0.866980431013129,-0.142738873375436,BCS70
8-14 March 1970,2002,13.0,1970,3,BCS70 1970,32,1,0,0.852347233149751,-0.159761284533781,BCS70
15-21 March 1970,2002,10.0,1970,3,BCS70 1970,32,2,0,0.655651717807501,-0.422125549001272,BCS70
22-28 March 1970,2002,13.0,1970,3,BCS70 1970,32,3,0,0.852347233149751,-0.159761284533781,BCS70
29-4 March/April 1970,2002,13.0,1970,3,BCS70 1970,32,4,0,0.852347233149751,-0.159761284533781,BCS70
5-11 April 1970,2002,18.0,1970,3,BCS70 1970,32,5,1,1.1801730920535,0.165661115900847,BCS70
12-18 April 1970,2002,18.0,1970,3,BCS70 1970,32,6,0,1.1801730920535,0.165661115900847,BCS70
19-25 April 1970,2002,13.0,1970,3,BCS70 1970,32,7,0,0.852347233149751,-0.159761284533781,BCS70
26-2 April/May 1970,2002,8.0,1970,3,BCS70 1970,32,8,0,0.524521374246001,-0.645269100315481,BCS70
3-9 May 1970,2002,10.0,1970,3,BCS70 1970,32,9,0,0.655651717807501,-0.422125549001272,BCS70
8-14 March 1971,2002,10.0,1971,3,BCS70 1970,31,1,0,0.630139575916065,-0.461813935061811,BCS70
15-21 March 1971,2002,8.0,1971,3,BCS70 1970,31,2,0,0.504111660732852,-0.68495748637602,BCS70
22-28 March 1971,2002,16.0,1971,3,BCS70 1970,31,3,0,1.0082233214657,0.0081896941839248,BCS70
29-4 March/April 1971,2002,13.0,1971,3,BCS70 1970,31,4,0,0.819181448690885,-0.19944967059432,BCS70
5-11 April 1971,2002,10.0,1971,3,BCS70 1970,31,5,0,0.630139575916065,-0.461813935061811,BCS70
12-18 April 1971,2002,14.0,1971,3,BCS70 1970,31,6,0,0.882195406282492,-0.125341698440598,BCS70
19-25 April 1971,2002,15.0,1971,3,BCS70 1970,31,7,0,0.945209363874098,-0.0563488269536462,BCS70
26-2 April/May 1971,2002,6.0,1971,3,BCS70 1970,31,8,0,0.378083745549639,-0.972639558827801,BCS70
3-9 May 1971,2002,17.0,1971,3,BCS70 1970,31,9,0,1.07123727905731,0.0688143160003598,BCS70
8-14 March 1972,2002,13.0,1972,3,BCS70 1970,30,1,0,0.873934891850557,-0.134749400551614,BCS70
15-21 March 1972,2002,6.0,1972,3,BCS70 1970,30,2,0,0.403354565469488,-0.907939288785096,BCS70
22-28 March 1972,2002,9.0,1972,3,BCS70 1970,30,3,0,0.605031848204232,-0.502474180676932,BCS70
29-4 March/April 1972,2002,7.0,1972,3,BCS70 1970,30,4,0,0.470580326381069,-0.753788608957838,BCS70
5-11 April 1972,2002,13.0,1972,3,BCS70 1970,30,5,0,0.873934891850557,-0.134749400551614,BCS70
12-18 April 1972,2002,8.0,1972,3,BCS70 1970,30,6,0,0.537806087292651,-0.620257216333315,BCS70
19-25 April 1972,2002,9.0,1972,3,BCS70 1970,30,7,0,0.605031848204232,-0.502474180676932,BCS70
26-2 April/May 1972,2002,9.0,1972,3,BCS70 1970,30,8,0,0.605031848204232,-0.502474180676932,BCS70
3-9 May 1972,2002,10.0,1972,3,BCS70 1970,30,9,0,0.672257609115813,-0.397113665019105,BCS70
3-9 February 1944,2003,83.0,1944,1,NSHD 1946,59,1,0,5.67628101010446,1.73629626654736,NSHD
10-16 February 1944,2003,85.0,1944,1,NSHD 1946,59,2,0,5.81305886576963,1.76010691524107,NSHD
17-23 February 1944,2003,100.0,1944,1,NSHD 1946,59,3,0,6.83889278325839,1.92262584473885,NSHD
24-1 Feb/March 1944,2003,89.0,1944,1,NSHD 1946,59,4,0,6.08661457709997,1.8060920284829,NSHD
3-9 March 1944,2003,87.0,1944,1,NSHD 1946,59,5,0,5.9498367214348,1.78336377740534,NSHD
10-16 March 1944,2003,88.0,1944,1,NSHD 1946,59,6,0,6.01822564926738,1.79479247322896,NSHD
17-23 March 1944,2003,97.0,1944,1,NSHD 1946,59,7,0,6.63372599976064,1.89216663725414,NSHD
24-30 March 1944,2003,91.0,1944,1,NSHD 1946,59,8,0,6.22339243276514,1.82831516526761,NSHD
31-6 March/April 1944,2003,92.0,1944,1,NSHD 1946,59,9,0,6.29178136059772,1.8392442357998,NSHD
3-9 February 1945,2003,75.0,1945,1,NSHD 1946,58,1,0,5.46050236621769,1.69754079398907,NSHD
10-16 February 1945,2003,69.0,1945,1,NSHD 1946,58,2,0,5.02366217692028,1.61415918505002,NSHD
17-23 February 1945,2003,68.0,1945,1,NSHD 1946,58,3,0,4.95085547870404,1.59956038562887,NSHD
24-2 Feb/March 1945,2003,81.0,1945,1,NSHD 1946,58,4,0,5.89734255551511,1.7745018351252,NSHD
3-9 March 1945,2003,73.0,1945,1,NSHD 1946,58,5,0,5.31488896978522,1.67051212160115,NSHD
10-16 March 1945,2003,79.0,1945,1,NSHD 1946,58,6,0,5.75172915908264,1.74950053291978,NSHD
17-23 March 1945,2003,78.0,1945,1,NSHD 1946,58,7,0,5.6789224608664,1.73676150714235,NSHD
24-30 March 1945,2003,79.0,1945,1,NSHD 1946,58,8,0,5.75172915908264,1.74950053291978,NSHD
31-6 March/April 1945,2003,93.0,1945,1,NSHD 1946,58,9,0,6.77102293410994,1.91265217360602,NSHD
3-9 February 1946,2003,78.0,1946,1,NSHD 1946,57,1,0,5.56447298020332,1.7164022776739,NSHD
10-16 February 1946,2003,65.0,1946,1,NSHD 1946,57,2,0,4.6370608168361,1.53408072087995,NSHD
17-23 February 1946,2003,76.0,1946,1,NSHD 1946,57,3,0,5.42179418583913,1.69042679127064,NSHD
24-2 Feb/March 1946,2003,63.0,1946,1,NSHD 1946,57,4,0,4.49438202247191,1.50282817737584,NSHD
3-9 March 1946,2003,59.0,1946,1,NSHD 1946,57,5,1,4.20902443374353,1.43723089489003,NSHD
10-16 March 1946,2003,86.0,1946,1,NSHD 1946,57,6,0,6.13518815766007,1.81404074723782,NSHD
17-23 March 1946,2003,91.0,1946,1,NSHD 1946,57,7,0,6.49188514357054,1.87055295750116,NSHD
24-30 March 1946,2003,73.0,1946,1,NSHD 1946,57,8,0,5.20777599429285,1.6501528921327,NSHD
31-6 March/April 1946,2003,72.0,1946,1,NSHD 1946,57,9,0,5.13643659711075,1.63635957000036,NSHD
3-9 February 1947,2003,79.0,1947,1,NSHD 1946,56,1,0,4.28805992428046,1.45583439854969,NSHD
10-16 February 1947,2003,91.0,1947,1,NSHD 1946,56,2,0,4.93941079885471,1.59724605259952,NSHD
17-23 February 1947,2003,95.0,1947,1,NSHD 1946,56,3,0,5.15652775704612,1.64026343768321,NSHD
24-2 Feb/March 1947,2003,97.0,1947,1,NSHD 1946,56,4,0,5.26508623614183,1.66109752458605,NSHD
3-9 March 1947,2003,73.0,1947,1,NSHD 1946,56,5,0,3.96238448699334,1.37684598723106,NSHD
10-16 March 1947,2003,100.0,1947,1,NSHD 1946,56,6,0,5.42792395478539,1.69155673207076,NSHD
17-23 March 1947,2003,79.0,1947,1,NSHD 1946,56,7,0,4.28805992428046,1.45583439854969,NSHD
24-30 March 1947,2003,81.0,1947,1,NSHD 1946,56,8,0,4.39661840337617,1.48083570075511,NSHD
31-6 March/April 1947,2003,91.0,1947,1,NSHD 1946,56,9,0,4.93941079885471,1.59724605259952,NSHD
3-9 February 1948,2003,60.0,1948,1,NSHD 1946,55,1,0,3.70541917554423,1.30979639014717,NSHD
10-16 February 1948,2003,55.0,1948,1,NSHD 1946,55,2,0,3.39663424424888,1.22278501315754,NSHD
17-23 February 1948,2003,65.0,1948,1,NSHD 1946,55,3,0,4.01420410683959,1.3898390978207,NSHD
24-1 Feb/March 1948,2003,72.0,1948,1,NSHD 1946,55,4,0,4.44650301065308,1.49211794694112,NSHD
3-9 March 1948,2003,79.0,1948,1,NSHD 1946,55,5,0,4.87880191446657,1.58489968039209,NSHD
10-16 March 1948,2003,67.0,1948,1,NSHD 1946,55,6,0,4.13771807935773,1.42014444731603,NSHD
17-23 March 1948,2003,60.0,1948,1,NSHD 1946,55,7,0,3.70541917554423,1.30979639014717,NSHD
24-30 March 1948,2003,64.0,1948,1,NSHD 1946,55,8,0,3.95244712058052,1.37433491128474,NSHD
31-6 March/April 1948,2003,80.0,1948,1,NSHD 1946,55,9,0,4.94055890072564,1.59747846259895,NSHD
3-9 February 1956,2003,34.0,1956,2,NCDS 1958,47,1,0,2.41648898365316,0.882315653489864,NCDS
10-16 February 1956,2003,33.0,1956,2,NCDS 1958,47,2,0,2.3454157782516,0.852462690340183,NCDS
17-23 February 1956,2003,37.0,1956,2,NCDS 1958,47,3,0,2.62970859985785,0.966873041517927,NCDS
24-1 Feb/March 1956,2003,38.0,1956,2,NCDS 1958,47,4,0,2.70078180525942,0.993541288600088,NCDS
3-9 March 1956,2003,31.0,1956,2,NCDS 1958,47,5,0,2.20326936744847,0.789942333358848,NCDS
10-16 March 1956,2003,28.0,1956,2,NCDS 1958,47,6,0,1.99004975124378,0.688159639048906,NCDS
17-23 March 1956,2003,28.0,1956,2,NCDS 1958,47,7,0,1.99004975124378,0.688159639048906,NCDS
24-30 March 1956,2003,32.0,1956,2,NCDS 1958,47,8,0,2.27434257285004,0.821691031673429,NCDS
31-6 March/April 1956,2003,35.0,1956,2,NCDS 1958,47,9,0,2.48756218905473,0.911303190363116,NCDS
3-9 February 1957,2003,22.0,1957,2,NCDS 1958,46,1,0,1.5394573412872,0.431429978539067,NCDS
10-16 February 1957,2003,25.0,1957,2,NCDS 1958,46,2,0,1.74938334237181,0.559263350048951,NCDS
17-23 February 1957,2003,27.0,1957,2,NCDS 1958,46,3,0,1.88933400976156,0.63622439118508,NCDS
24-2 Feb/March 1957,2003,34.0,1957,2,NCDS 1958,46,4,0,2.37916134562567,0.866748049796912,NCDS
3-9 March 1957,2003,32.0,1957,2,NCDS 1958,46,5,0,2.23921067823592,0.806123427980477,NCDS
10-16 March 1957,2003,36.0,1957,2,NCDS 1958,46,6,0,2.51911201301541,0.923906463636861,NCDS
17-23 March 1957,2003,26.0,1957,2,NCDS 1958,46,7,0,1.81935867606669,0.598484063202233,NCDS
24-30 March 1957,2003,32.0,1957,2,NCDS 1958,46,8,0,2.23921067823592,0.806123427980477,NCDS
31-6 March/April 1957,2003,43.0,1957,2,NCDS 1958,46,9,0,3.00893934887952,1.10158764087431,NCDS
3-9 February 1958,2003,28.0,1958,2,NCDS 1958,45,1,0,1.91367939035642,0.649027771349017,NCDS
10-16 February 1958,2003,24.0,1958,2,NCDS 1958,45,2,0,1.64029662030551,0.494877091521759,NCDS
17-23 February 1958,2003,26.0,1958,2,NCDS 1958,45,3,0,1.77698800533096,0.574919799195295,NCDS
24-2 Feb/March 1958,2003,31.0,1958,2,NCDS 1958,45,4,0,2.11871646789461,0.75081046565896,NCDS
3-9 March 1958,2003,29.0,1958,2,NCDS 1958,45,5,1,1.98202508286915,0.684119091160287,NCDS
10-16 March 1958,2003,29.0,1958,2,NCDS 1958,45,6,0,1.98202508286915,0.684119091160287,NCDS
17-23 March 1958,2003,27.0,1958,2,NCDS 1958,45,7,0,1.84533369784369,0.612660127178142,NCDS
24-30 March 1958,2003,22.0,1958,2,NCDS 1958,45,8,0,1.50360523528005,0.407865714532129,NCDS
31-6 March/April 1958,2003,27.0,1958,2,NCDS 1958,45,9,0,1.84533369784369,0.612660127178142,NCDS
3-9 February 1959,2003,28.0,1959,2,NCDS 1958,44,1,0,1.85427393586199,0.617493210199988,NCDS
10-16 February 1959,2003,23.0,1959,2,NCDS 1958,44,2,0,1.52315359017235,0.420782915953934,NCDS
17-23 February 1959,2003,19.0,1959,2,NCDS 1958,44,3,0,1.25825731362064,0.229727679191225,NCDS
24-2 Feb/March 1959,2003,33.0,1959,2,NCDS 1958,44,4,0,2.18539428155163,0.781796261491265,NCDS
3-9 March 1959,2003,25.0,1959,2,NCDS 1958,44,5,0,1.6556017284482,0.504164524892985,NCDS
10-16 March 1959,2003,22.0,1959,2,NCDS 1958,44,6,0,1.45692952103442,0.3763311533831,NCDS
17-23 March 1959,2003,25.0,1959,2,NCDS 1958,44,7,0,1.6556017284482,0.504164524892985,NCDS
24-30 March 1959,2003,20.0,1959,2,NCDS 1958,44,8,0,1.32448138275856,0.281020973578775,NCDS
31-6 March/April 1959,2003,24.0,1959,2,NCDS 1958,44,9,0,1.58937765931028,0.46334253037273,NCDS
3-9 February 1960,2003,22.0,1960,2,NCDS 1958,43,1,0,1.36722391398919,0.312782343881303,NCDS
10-16 February 1960,2003,26.0,1960,2,NCDS 1958,43,2,0,1.61581008016904,0.479836428544469,NCDS
17-23 February 1960,2003,26.0,1960,2,NCDS 1958,43,3,0,1.61581008016904,0.479836428544469,NCDS
24-1 Feb/March 1960,2003,19.0,1960,2,NCDS 1958,43,4,0,1.1807842893543,0.166178869689427,NCDS
3-9 March 1960,2003,23.0,1960,2,NCDS 1958,43,5,0,1.42937045553415,0.357234106452137,NCDS
10-16 March 1960,2003,25.0,1960,2,NCDS 1958,43,6,0,1.55366353862408,0.440615715391188,NCDS
17-23 March 1960,2003,18.0,1960,2,NCDS 1958,43,7,0,1.11863774780933,0.112111648419151,NCDS
24-30 March 1960,2003,21.0,1960,2,NCDS 1958,43,8,0,1.30507737244422,0.26626232824641,NCDS
31-6 March/April 1960,2003,24.0,1960,2,NCDS 1958,43,9,0,1.49151699707911,0.399793720870932,NCDS
8-14 March 1968,2003,21.0,1968,3,BCS70 1970,35,1,0,1.25690173721776,0.228649754092467,BCS70
15-21 March 1968,2003,17.0,1968,3,BCS70 1970,35,2,0,1.01749188250961,0.0173406604252601,BCS70
22-28 March 1968,2003,11.0,1968,3,BCS70 1970,35,3,0,0.658377100447397,-0.417977410832585,BCS70
29-4 March/April 1968,2003,19.0,1968,3,BCS70 1970,35,4,0,1.13719680986369,0.128566295535484,BCS70
5-11 April 1968,2003,19.0,1968,3,BCS70 1970,35,5,0,1.13719680986369,0.128566295535484,BCS70
12-18 April 1968,2003,12.0,1968,3,BCS70 1970,35,6,0,0.718229564124433,-0.330966033842956,BCS70
19-25 April 1968,2003,14.0,1968,3,BCS70 1970,35,7,0,0.837934491478506,-0.176815354015697,BCS70
26-2 April/May 1968,2003,10.0,1968,3,BCS70 1970,35,8,0,0.598524636770361,-0.51328759063691,BCS70
3-9 May 1968,2003,14.0,1968,3,BCS70 1970,35,9,0,0.837934491478506,-0.176815354015697,BCS70
8-14 March 1969,2003,19.0,1969,3,BCS70 1970,34,1,0,1.1766162992321,0.162642776175746,BCS70
15-21 March 1969,2003,16.0,1969,3,BCS70 1970,34,2,0,0.990834778300718,-0.0092074807509131,BCS70
22-28 March 1969,2003,16.0,1969,3,BCS70 1970,34,3,0,0.990834778300718,-0.0092074807509131,BCS70
29-4 March/April 1969,2003,13.0,1969,3,BCS70 1970,34,4,0,0.805053257369334,-0.216846845529158,BCS70
5-11 April 1969,2003,11.0,1969,3,BCS70 1970,34,5,0,0.681198910081744,-0.383900930192324,BCS70
12-18 April 1969,2003,13.0,1969,3,BCS70 1970,34,6,0,0.805053257369334,-0.216846845529158,BCS70
19-25 April 1969,2003,14.0,1969,3,BCS70 1970,34,7,0,0.866980431013129,-0.142738873375436,BCS70
26-2 April/May 1969,2003,12.0,1969,3,BCS70 1970,34,8,0,0.743126083725539,-0.296889553202694,BCS70
3-9 May 1969,2003,12.0,1969,3,BCS70 1970,34,9,0,0.743126083725539,-0.296889553202694,BCS70
8-14 March 1970,2003,13.0,1970,3,BCS70 1970,33,1,0,0.852347233149751,-0.159761284533781,BCS70
15-21 March 1970,2003,10.0,1970,3,BCS70 1970,33,2,0,0.655651717807501,-0.422125549001272,BCS70
22-28 March 1970,2003,13.0,1970,3,BCS70 1970,33,3,0,0.852347233149751,-0.159761284533781,BCS70
29-4 March/April 1970,2003,16.0,1970,3,BCS70 1970,33,4,0,1.049042748492,0.047878080244464,BCS70
5-11 April 1970,2003,18.0,1970,3,BCS70 1970,33,5,1,1.1801730920535,0.165661115900847,BCS70
12-18 April 1970,2003,16.0,1970,3,BCS70 1970,33,6,0,1.049042748492,0.047878080244464,BCS70
19-25 April 1970,2003,11.0,1970,3,BCS70 1970,33,7,0,0.721216889588251,-0.326815369196947,BCS70
26-2 April/May 1970,2003,12.0,1970,3,BCS70 1970,33,8,0,0.786782061369001,-0.239803992207317,BCS70
3-9 May 1970,2003,15.0,1970,3,BCS70 1970,33,9,0,0.983477576711251,-0.0166604408931072,BCS70
8-14 March 1971,2003,11.0,1971,3,BCS70 1970,32,1,0,0.693153533507672,-0.366503755257486,BCS70
15-21 March 1971,2003,10.0,1971,3,BCS70 1970,32,2,0,0.630139575916065,-0.461813935061811,BCS70
22-28 March 1971,2003,19.0,1971,3,BCS70 1970,32,3,0,1.19726519424052,0.180039951110584,BCS70
29-4 March/April 1971,2003,13.0,1971,3,BCS70 1970,32,4,0,0.819181448690885,-0.19944967059432,BCS70
5-11 April 1971,2003,11.0,1971,3,BCS70 1970,32,5,0,0.693153533507672,-0.366503755257486,BCS70
12-18 April 1971,2003,12.0,1971,3,BCS70 1970,32,6,0,0.756167491099278,-0.279492378267856,BCS70
19-25 April 1971,2003,15.0,1971,3,BCS70 1970,32,7,0,0.945209363874098,-0.0563488269536462,BCS70
26-2 April/May 1971,2003,10.0,1971,3,BCS70 1970,32,8,0,0.630139575916065,-0.461813935061811,BCS70
3-9 May 1971,2003,8.0,1971,3,BCS70 1970,32,9,0,0.504111660732852,-0.68495748637602,BCS70
8-14 March 1972,2003,9.0,1972,3,BCS70 1970,31,1,0,0.605031848204232,-0.502474180676932,BCS70
15-21 March 1972,2003,12.0,1972,3,BCS70 1970,31,2,0,0.806709130938976,-0.214792108225151,BCS70
22-28 March 1972,2003,12.0,1972,3,BCS70 1970,31,3,0,0.806709130938976,-0.214792108225151,BCS70
29-4 March/April 1972,2003,8.0,1972,3,BCS70 1970,31,4,0,0.537806087292651,-0.620257216333315,BCS70
5-11 April 1972,2003,8.0,1972,3,BCS70 1970,31,5,0,0.537806087292651,-0.620257216333315,BCS70
12-18 April 1972,2003,8.0,1972,3,BCS70 1970,31,6,0,0.537806087292651,-0.620257216333315,BCS70
19-25 April 1972,2003,8.0,1972,3,BCS70 1970,31,7,0,0.537806087292651,-0.620257216333315,BCS70
26-2 April/May 1972,2003,5.0,1972,3,BCS70 1970,31,8,0,0.336128804557907,-1.09026084557905,BCS70
3-9 May 1972,2003,7.0,1972,3,BCS70 1970,31,9,0,0.470580326381069,-0.753788608957838,BCS70
3-9 February 1944,2004,91.0,1944,1,NSHD 1946,60,1,0,6.22339243276514,1.82831516526761,NSHD
10-16 February 1944,2004,94.0,1944,1,NSHD 1946,60,2,0,6.42855921626289,1.86075044102076,NSHD
17-23 February 1944,2004,96.0,1944,1,NSHD 1946,60,3,0,6.56533707192806,1.88180385021859,NSHD
24-1 Feb/March 1944,2004,95.0,1944,1,NSHD 1946,60,4,0,6.49694814409547,1.8713325503513,NSHD
3-9 March 1944,2004,97.0,1944,1,NSHD 1946,60,5,0,6.63372599976064,1.89216663725414,NSHD
10-16 March 1944,2004,84.0,1944,1,NSHD 1946,60,6,0,5.74466993793705,1.74827245759407,NSHD
17-23 March 1944,2004,111.0,1944,1,NSHD 1946,60,7,0,7.59117098941681,2.02698586006309,NSHD
24-30 March 1944,2004,91.0,1944,1,NSHD 1946,60,8,0,6.22339243276514,1.82831516526761,NSHD
31-6 March/April 1944,2004,104.0,1944,1,NSHD 1946,60,9,0,7.11244849458873,1.96184655789213,NSHD
3-9 February 1945,2004,71.0,1945,1,NSHD 1946,59,1,0,5.16927557335275,1.64273255749408,NSHD
10-16 February 1945,2004,73.0,1945,1,NSHD 1946,59,2,0,5.31488896978522,1.67051212160115,NSHD
17-23 February 1945,2004,66.0,1945,1,NSHD 1946,59,3,0,4.80524208227157,1.56970742247919,NSHD
24-2 Feb/March 1945,2004,76.0,1945,1,NSHD 1946,59,4,0,5.53330906443393,1.71078602073909,NSHD
3-9 March 1945,2004,67.0,1945,1,NSHD 1946,59,5,0,4.8780487804878,1.58474529984373,NSHD
10-16 March 1945,2004,77.0,1945,1,NSHD 1946,59,6,0,5.60611576265016,1.72385810230645,NSHD
17-23 March 1945,2004,86.0,1945,1,NSHD 1946,59,7,0,6.26137604659629,1.83439997670627,NSHD
24-30 March 1945,2004,85.0,1945,1,NSHD 1946,59,8,0,6.18856934838005,1.82270393694308,NSHD
31-6 March/April 1945,2004,104.0,1945,1,NSHD 1946,59,9,0,7.57189661448853,2.02444357959414,NSHD
3-9 February 1946,2004,64.0,1946,1,NSHD 1946,58,1,0,4.565721419654,1.51857653434398,NSHD
10-16 February 1946,2004,87.0,1946,1,NSHD 1946,58,2,0,6.20652755484216,1.82560156963889,NSHD
17-23 February 1946,2004,75.0,1946,1,NSHD 1946,58,3,0,5.35045478865704,1.67718156452062,NSHD
24-2 Feb/March 1946,2004,79.0,1946,1,NSHD 1946,58,4,0,5.63581237738541,1.72914130345133,NSHD
3-9 March 1946,2004,77.0,1946,1,NSHD 1946,58,5,1,5.49313358302122,1.70349887283799,NSHD
10-16 March 1946,2004,82.0,1946,1,NSHD 1946,58,6,0,5.84983056893169,1.76641269824856,NSHD
17-23 March 1946,2004,72.0,1946,1,NSHD 1946,58,7,0,5.13643659711075,1.63635957000036,NSHD
24-30 March 1946,2004,76.0,1946,1,NSHD 1946,58,8,0,5.42179418583913,1.69042679127064,NSHD
31-6 March/April 1946,2004,93.0,1946,1,NSHD 1946,58,9,0,6.63456393793472,1.89229294413757,NSHD
3-9 February 1947,2004,95.0,1947,1,NSHD 1946,57,1,0,5.15652775704612,1.64026343768321,NSHD
10-16 February 1947,2004,85.0,1947,1,NSHD 1946,57,2,0,4.61373536156758,1.52903780257299,NSHD
17-23 February 1947,2004,90.0,1947,1,NSHD 1946,57,3,0,4.88513155930685,1.58619621641294,NSHD
24-2 Feb/March 1947,2004,97.0,1947,1,NSHD 1946,57,4,0,5.26508623614183,1.66109752458605,NSHD
3-9 March 1947,2004,88.0,1947,1,NSHD 1946,57,5,0,4.77657308021115,1.56372336056088,NSHD
10-16 March 1947,2004,101.0,1947,1,NSHD 1946,57,6,0,5.48220319433325,1.70150706292393,NSHD
17-23 March 1947,2004,98.0,1947,1,NSHD 1946,57,7,0,5.31936547568969,1.67135402475324,NSHD
24-30 March 1947,2004,82.0,1947,1,NSHD 1946,57,8,0,4.45089764292402,1.49310579334692,NSHD
31-6 March/April 1947,2004,86.0,1947,1,NSHD 1946,57,9,0,4.66801460111544,1.54073384233618,NSHD
3-9 February 1948,2004,78.0,1948,1,NSHD 1946,56,1,0,4.8170449282075,1.57216065461466,NSHD
10-16 February 1948,2004,65.0,1948,1,NSHD 1946,56,2,0,4.01420410683959,1.3898390978207,NSHD
17-23 February 1948,2004,68.0,1948,1,NSHD 1946,56,3,0,4.1994750656168,1.43495953310117,NSHD
24-1 Feb/March 1948,2004,68.0,1948,1,NSHD 1946,56,4,0,4.1994750656168,1.43495953310117,NSHD
3-9 March 1948,2004,75.0,1948,1,NSHD 1946,56,5,0,4.63177396943029,1.53293994146138,NSHD
10-16 March 1948,2004,70.0,1948,1,NSHD 1946,56,6,0,4.32298903813494,1.46394706997442,NSHD
17-23 March 1948,2004,70.0,1948,1,NSHD 1946,56,7,0,4.32298903813494,1.46394706997442,NSHD
24-30 March 1948,2004,80.0,1948,1,NSHD 1946,56,8,0,4.94055890072564,1.59747846259895,NSHD
31-6 March/April 1948,2004,76.0,1948,1,NSHD 1946,56,9,0,4.69353095568936,1.5461851682114,NSHD
3-9 February 1956,2004,33.0,1956,2,NCDS 1958,48,1,0,2.3454157782516,0.852462690340183,NCDS
10-16 February 1956,2004,27.0,1956,2,NCDS 1958,48,2,0,1.91897654584222,0.651791994878031,NCDS
17-23 February 1956,2004,21.0,1956,2,NCDS 1958,48,3,0,1.49253731343284,0.400477566597125,NCDS
24-1 Feb/March 1956,2004,33.0,1956,2,NCDS 1958,48,4,0,2.3454157782516,0.852462690340183,NCDS
3-9 March 1956,2004,32.0,1956,2,NCDS 1958,48,5,0,2.27434257285004,0.821691031673429,NCDS
10-16 March 1956,2004,43.0,1956,2,NCDS 1958,48,6,0,3.05614783226724,1.11715524456726,NCDS
17-23 March 1956,2004,37.0,1956,2,NCDS 1958,48,7,0,2.62970859985785,0.966873041517927,NCDS
24-30 March 1956,2004,35.0,1956,2,NCDS 1958,48,8,0,2.48756218905473,0.911303190363116,NCDS
31-6 March/April 1956,2004,38.0,1956,2,NCDS 1958,48,9,0,2.70078180525942,0.993541288600088,NCDS
3-9 February 1957,2004,30.0,1957,2,NCDS 1958,47,1,0,2.09926001084618,0.741584906842906,NCDS
10-16 February 1957,2004,34.0,1957,2,NCDS 1958,47,2,0,2.37916134562567,0.866748049796912,NCDS
