birth_week,cause,deaths,death_year,birth_year,group,cohort,study,age,week_in_year,rate
3-9 March 1945,other,7.0,2001,1945,1,0,NSHD,56,8,0.45650189122212076
3-9 March 1945,respiratory,2.0,2001,1945,1,0,NSHD,56,8,0.13042911177774877
3-9 March 1946,cancer,22.0,2001,1946,1,1,NSHD,55,8,1.4347202295552368
3-9 March 1946,cardiovascular,23.0,2001,1946,1,1,NSHD,55,8,1.4999347854441112
3-9 March 1946,external,5.0,2001,1946,1,1,NSHD,55,8,0.326072779444372
3-9 March 1946,other,12.0,2001,1946,1,1,NSHD,55,8,0.7825746706664928
3-9 March 1946,respiratory,6.0,2001,1946,1,1,NSHD,55,8,0.3912873353332464
3-9 March 1947,cancer,29.0,2001,1947,1,0,NSHD,54,8,1.8912221207773574
3-9 March 1947,cardiovascular,17.0,2001,1947,1,0,NSHD,54,8,1.1086474501108647
3-9 March 1947,external,5.0,2001,1947,1,0,NSHD,54,8,0.326072779444372
3-9 March 1947,other,10.0,2001,1947,1,0,NSHD,54,8,0.652145558888744
3-9 March 1947,respiratory,5.0,2001,1947,1,0,NSHD,54,8,0.326072779444372
3-9 March 1948,cancer,20.0,2001,1948,1,0,NSHD,53,8,1.304291117777488
3-9 March 1948,cardiovascular,12.0,2001,1948,1,0,NSHD,53,8,0.7825746706664928
3-9 March 1948,external,4.0,2001,1948,1,0,NSHD,53,8,0.26085822355549754
3-9 March 1948,other,14.0,2001,1948,1,0,NSHD,53,8,0.9130037824442415
3-9 March 1948,respiratory,4.0,2001,1948,1,0,NSHD,53,8,0.26085822355549754
3-9 March 1956,cancer,9.0,2001,1956,2,0,NCDS,45,8,0.5869310029998697
3-9 March 1956,cardiovascular,9.0,2001,1956,2,0,NCDS,45,8,0.5869310029998697
3-9 March 1956,external,3.0,2001,1956,2,0,NCDS,45,8,0.1956436676666232
3-9 March 1956,other,4.0,2001,1956,2,0,NCDS,45,8,0.26085822355549754
3-9 March 1956,respiratory,1.0,2001,1956,2,0,NCDS,45,8,0.06521455588887438
3-9 March 1957,cancer,10.0,2001,1957,2,0,NCDS,44,8,0.652145558888744
3-9 March 1957,cardiovascular,4.0,2001,1957,2,0,NCDS,44,8,0.26085822355549754
3-9 March 1957,external,3.0,2001,1957,2,0,NCDS,44,8,0.1956436676666232
3-9 March 1957,other,8.0,2001,1957,2,0,NCDS,44,8,0.5217164471109951
3-9 March 1957,respiratory,3.0,2001,1957,2,0,NCDS,44,8,0.1956436676666232
3-9 March 1958,cancer,6.0,2001,1958,2,1,NCDS,43,8,0.3912873353332464
3-9 March 1958,cardiovascular,2.0,2001,1958,2,1,NCDS,43,8,0.13042911177774877
3-9 March 1958,external,3.0,2001,1958,2,1,NCDS,43,8,0.1956436676666232
3-9 March 1958,other,6.0,2001,1958,2,1,NCDS,43,8,0.3912873353332464
3-9 March 1958,respiratory,3.0,2001,1958,2,1,NCDS,43,8,0.1956436676666232
3-9 March 1959,cancer,12.0,2001,1959,2,0,NCDS,42,8,0.7825746706664928
3-9 March 1959,cardiovascular,5.0,2001,1959,2,0,NCDS,42,8,0.326072779444372
3-9 March 1959,external,5.0,2001,1959,2,0,NCDS,42,8,0.326072779444372
3-9 March 1959,other,4.0,2001,1959,2,0,NCDS,42,8,0.26085822355549754
3-9 March 1959,respiratory,1.0,2001,1959,2,0,NCDS,42,8,0.06521455588887438
3-9 March 1960,cancer,2.0,2001,1960,2,0,NCDS,41,8,0.13042911177774877
3-9 March 1960,cardiovascular,3.0,2001,1960,2,0,NCDS,41,8,0.1956436676666232
3-9 March 1960,external,6.0,2001,1960,2,0,NCDS,41,8,0.3912873353332464
3-9 March 1960,other,8.0,2001,1960,2,0,NCDS,41,8,0.5217164471109951
3-9 March 1960,respiratory,0.0,2001,1960,2,0,NCDS,41,8,0.0
3-9 May 1968,cancer,2.0,2001,1968,3,0,BCS70,33,7,0.13042911177774877
3-9 May 1968,cardiovascular,5.0,2001,1968,3,0,BCS70,33,7,0.326072779444372
3-9 May 1968,external,4.0,2001,1968,3,0,BCS70,33,7,0.26085822355549754
3-9 May 1968,other,1.0,2001,1968,3,0,BCS70,33,7,0.06521455588887438
3-9 May 1968,respiratory,0.0,2001,1968,3,0,BCS70,33,7,0.0
3-9 May 1969,cancer,0.0,2001,1969,3,0,BCS70,32,7,0.0
3-9 May 1969,cardiovascular,3.0,2001,1969,3,0,BCS70,32,7,0.1956436676666232
3-9 May 1969,external,9.0,2001,1969,3,0,BCS70,32,7,0.5869310029998697
3-9 May 1969,other,0.0,2001,1969,3,0,BCS70,32,7,0.0
3-9 May 1969,respiratory,0.0,2001,1969,3,0,BCS70,32,7,0.0
3-9 May 1970,cancer,5.0,2001,1970,3,0,BCS70,31,7,0.326072779444372
3-9 May 1970,cardiovascular,0.0,2001,1970,3,0,BCS70,31,7,0.0
3-9 May 1970,external,2.0,2001,1970,3,0,BCS70,31,7,0.13042911177774877
3-9 May 1970,other,6.0,2001,1970,3,0,BCS70,31,7,0.3912873353332464
3-9 May 1970,respiratory,0.0,2001,1970,3,0,BCS70,31,7,0.0
3-9 May 1971,cancer,3.0,2001,1971,3,0,BCS70,30,7,0.1956436676666232
3-9 May 1971,cardiovascular,1.0,2001,1971,3,0,BCS70,30,7,0.06521455588887438
3-9 May 1971,external,8.0,2001,1971,3,0,BCS70,30,7,0.5217164471109951
3-9 May 1971,other,2.0,2001,1971,3,0,BCS70,30,7,0.13042911177774877
3-9 May 1971,respiratory,0.0,2001,1971,3,0,BCS70,30,7,0.0
3-9 May 1972,cancer,1.0,2001,1972,3,0,BCS70,29,7,0.06521455588887438
3-9 May 1972,cardiovascular,0.0,2001,1972,3,0,BCS70,29,7,0.0
3-9 May 1972,external,6.0,2001,1972,3,0,BCS70,29,7,0.3912873353332464
3-9 May 1972,other,0.0,2001,1972,3,0,BCS70,29,7,0.0
3-9 May 1972,respiratory,1.0,2001,1972,3,0,BCS70,29,7,0.06521455588887438
31-6 March/April 1944,cancer,48.0,2001,1944,1,0,NSHD,57,9,3.130298682665971
31-6 March/April 1944,cardiovascular,30.0,2001,1944,1,0,NSHD,57,9,1.956436676666232
31-6 March/April 1944,external,1.0,2001,1944,1,0,NSHD,57,9,0.06521455588887438
31-6 March/April 1944,other,12.0,2001,1944,1,0,NSHD,57,9,0.7825746706664928
31-6 March/April 1944,respiratory,9.0,2001,1944,1,0,NSHD,57,9,0.5869310029998697
31-6 March/April 1945,cancer,38.0,2001,1945,1,0,NSHD,56,9,2.478153123777227
31-6 March/April 1945,cardiovascular,21.0,2001,1945,1,0,NSHD,56,9,1.3695056736663622
31-6 March/April 1945,external,5.0,2001,1945,1,0,NSHD,56,9,0.326072779444372
31-6 March/April 1945,other,2.0,2001,1945,1,0,NSHD,56,9,0.13042911177774877
31-6 March/April 1945,respiratory,5.0,2001,1945,1,0,NSHD,56,9,0.326072779444372
31-6 March/April 1946,cancer,33.0,2001,1946,1,0,NSHD,55,9,2.152080344332855
31-6 March/April 1946,cardiovascular,13.0,2001,1946,1,0,NSHD,55,9,0.8477892265553671
31-6 March/April 1946,external,4.0,2001,1946,1,0,NSHD,55,9,0.26085822355549754
31-6 March/April 1946,other,12.0,2001,1946,1,0,NSHD,55,9,0.7825746706664928
31-6 March/April 1946,respiratory,5.0,2001,1946,1,0,NSHD,55,9,0.326072779444372
31-6 March/April 1947,cancer,36.0,2001,1947,1,0,NSHD,54,9,2.3477240119994787
31-6 March/April 1947,cardiovascular,19.0,2001,1947,1,0,NSHD,54,9,1.2390765618886135
31-6 March/April 1947,external,3.0,2001,1947,1,0,NSHD,54,9,0.1956436676666232
31-6 March/April 1947,other,5.0,2001,1947,1,0,NSHD,54,9,0.326072779444372
31-6 March/April 1947,respiratory,4.0,2001,1947,1,0,NSHD,54,9,0.26085822355549754
31-6 March/April 1948,cancer,25.0,2001,1948,1,0,NSHD,53,9,1.63036389722186
31-6 March/April 1948,cardiovascular,19.0,2001,1948,1,0,NSHD,53,9,1.2390765618886135
31-6 March/April 1948,external,7.0,2001,1948,1,0,NSHD,53,9,0.45650189122212076
31-6 March/April 1948,other,9.0,2001,1948,1,0,NSHD,53,9,0.5869310029998697
31-6 March/April 1948,respiratory,0.0,2001,1948,1,0,NSHD,53,9,0.0
31-6 March/April 1956,cancer,8.0,2001,1956,2,0,NCDS,45,9,0.5217164471109951
31-6 March/April 1956,cardiovascular,9.0,2001,1956,2,0,NCDS,45,9,0.5869310029998697
31-6 March/April 1956,external,5.0,2001,1956,2,0,NCDS,45,9,0.326072779444372
31-6 March/April 1956,other,13.0,2001,1956,2,0,NCDS,45,9,0.8477892265553671
31-6 March/April 1956,respiratory,1.0,2001,1956,2,0,NCDS,45,9,0.06521455588887438
31-6 March/April 1957,cancer,9.0,2001,1957,2,0,NCDS,44,9,0.5869310029998697
31-6 March/April 1957,cardiovascular,3.0,2001,1957,2,0,NCDS,44,9,0.1956436676666232
31-6 March/April 1957,external,6.0,2001,1957,2,0,NCDS,44,9,0.3912873353332464
31-6 March/April 1957,other,8.0,2001,1957,2,0,NCDS,44,9,0.5217164471109951
31-6 March/April 1957,respiratory,0.0,2001,1957,2,0,NCDS,44,9,0.0
31-6 March/April 1958,cancer,6.0,2001,1958,2,0,NCDS,43,9,0.3912873353332464
31-6 March/April 1958,cardiovascular,4.0,2001,1958,2,0,NCDS,43,9,0.26085822355549754
31-6 March/April 1958,external,10.0,2001,1958,2,0,NCDS,43,9,0.652145558888744
31-6 March/April 1958,other,9.0,2001,1958,2,0,NCDS,43,9,0.5869310029998697
31-6 March/April 1958,respiratory,1.0,2001,1958,2,0,NCDS,43,9,0.06521455588887438
31-6 March/April 1959,cancer,10.0,2001,1959,2,0,NCDS,42,9,0.652145558888744
31-6 March/April 1959,cardiovascular,3.0,2001,1959,2,0,NCDS,42,9,0.1956436676666232
31-6 March/April 1959,external,3.0,2001,1959,2,0,NCDS,42,9,0.1956436676666232
31-6 March/April 1959,other,9.0,2001,1959,2,0,NCDS,42,9,0.5869310029998697
31-6 March/April 1959,respiratory,0.0,2001,1959,2,0,NCDS,42,9,0.0
31-6 March/April 1960,cancer,4.0,2001,1960,2,0,NCDS,41,9,0.26085822355549754
31-6 March/April 1960,cardiovascular,7.0,2001,1960,2,0,NCDS,41,9,0.45650189122212076
31-6 March/April 1960,external,6.0,2001,1960,2,0,NCDS,41,9,0.3912873353332464
31-6 March/April 1960,other,10.0,2001,1960,2,0,NCDS,41,9,0.652145558888744
31-6 March/April 1960,respiratory,0.0,2001,1960,2,0,NCDS,41,9,0.0
5-11 April 1968,cancer,1.0,2001,1968,3,0,BCS70,33,8,0.06521455588887438
5-11 April 1968,cardiovascular,1.0,2001,1968,3,0,BCS70,33,8,0.06521455588887438
5-11 April 1968,external,3.0,2001,1968,3,0,BCS70,33,8,0.1956436676666232
5-11 April 1968,other,3.0,2001,1968,3,0,BCS70,33,8,0.1956436676666232
5-11 April 1968,respiratory,0.0,2001,1968,3,0,BCS70,33,8,0.0
5-11 April 1969,cancer,1.0,2001,1969,3,0,BCS70,32,8,0.06521455588887438
5-11 April 1969,cardiovascular,1.0,2001,1969,3,0,BCS70,32,8,0.06521455588887438
5-11 April 1969,external,2.0,2001,1969,3,0,BCS70,32,8,0.13042911177774877
5-11 April 1969,other,3.0,2001,1969,3,0,BCS70,32,8,0.1956436676666232
5-11 April 1969,respiratory,0.0,2001,1969,3,0,BCS70,32,8,0.0
5-11 April 1970,cancer,3.0,2001,1970,3,1,BCS70,31,8,0.1956436676666232
5-11 April 1970,cardiovascular,1.0,2001,1970,3,1,BCS70,31,8,0.06521455588887438
5-11 April 1970,external,6.0,2001,1970,3,1,BCS70,31,8,0.3912873353332464
5-11 April 1970,other,2.0,2001,1970,3,1,BCS70,31,8,0.13042911177774877
5-11 April 1970,respiratory,1.0,2001,1970,3,1,BCS70,31,8,0.06521455588887438
5-11 April 1971,cancer,3.0,2001,1971,3,0,BCS70,30,8,0.1956436676666232
5-11 April 1971,cardiovascular,2.0,2001,1971,3,0,BCS70,30,8,0.13042911177774877
5-11 April 1971,external,1.0,2001,1971,3,0,BCS70,30,8,0.06521455588887438
5-11 April 1971,other,2.0,2001,1971,3,0,BCS70,30,8,0.13042911177774877
5-11 April 1971,respiratory,0.0,2001,1971,3,0,BCS70,30,8,0.0
5-11 April 1972,cancer,2.0,2001,1972,3,0,BCS70,29,8,0.13042911177774877
5-11 April 1972,cardiovascular,1.0,2001,1972,3,0,BCS70,29,8,0.06521455588887438
5-11 April 1972,external,5.0,2001,1972,3,0,BCS70,29,8,0.326072779444372
5-11 April 1972,other,3.0,2001,1972,3,0,BCS70,29,8,0.1956436676666232
5-11 April 1972,respiratory,0.0,2001,1972,3,0,BCS70,29,8,0.0
8-14 March 1968,cancer,1.0,2001,1968,3,0,BCS70,33,9,0.06521455588887438
8-14 March 1968,cardiovascular,1.0,2001,1968,3,0,BCS70,33,9,0.06521455588887438
8-14 March 1968,external,11.0,2001,1968,3,0,BCS70,33,9,0.7173601147776184
8-14 March 1968,other,7.0,2001,1968,3,0,BCS70,33,9,0.45650189122212076
8-14 March 1968,respiratory,1.0,2001,1968,3,0,BCS70,33,9,0.06521455588887438
8-14 March 1969,cancer,6.0,2001,1969,3,0,BCS70,32,9,0.3912873353332464
8-14 March 1969,cardiovascular,0.0,2001,1969,3,0,BCS70,32,9,0.0
8-14 March 1969,external,3.0,2001,1969,3,0,BCS70,32,9,0.1956436676666232
8-14 March 1969,other,5.0,2001,1969,3,0,BCS70,32,9,0.326072779444372
8-14 March 1969,respiratory,0.0,2001,1969,3,0,BCS70,32,9,0.0
8-14 March 1970,cancer,3.0,2001,1970,3,0,BCS70,31,9,0.1956436676666232
8-14 March 1970,cardiovascular,1.0,2001,1970,3,0,BCS70,31,9,0.06521455588887438
8-14 March 1970,external,6.0,2001,1970,3,0,BCS70,31,9,0.3912873353332464
8-14 March 1970,other,3.0,2001,1970,3,0,BCS70,31,9,0.1956436676666232
8-14 March 1970,respiratory,0.0,2001,1970,3,0,BCS70,31,9,0.0
8-14 March 1971,cancer,4.0,2001,1971,3,0,BCS70,30,9,0.26085822355549754
8-14 March 1971,cardiovascular,0.0,2001,1971,3,0,BCS70,30,9,0.0
8-14 March 1971,external,1.0,2001,1971,3,0,BCS70,30,9,0.06521455588887438
8-14 March 1971,other,5.0,2001,1971,3,0,BCS70,30,9,0.326072779444372
8-14 March 1971,respiratory,0.0,2001,1971,3,0,BCS70,30,9,0.0
8-14 March 1972,cancer,1.0,2001,1972,3,0,BCS70,29,9,0.06521455588887438
8-14 March 1972,cardiovascular,3.0,2001,1972,3,0,BCS70,29,9,0.1956436676666232
8-14 March 1972,external,8.0,2001,1972,3,0,BCS70,29,9,0.5217164471109951
8-14 March 1972,other,6.0,2001,1972,3,0,BCS70,29,9,0.3912873353332464
8-14 March 1972,respiratory,0.0,2001,1972,3,0,BCS70,29,9,0.0
10-16 February 1944,cancer,30.0,2002,1944,1,0,NSHD,58,1,1.956436676666232
10-16 February 1944,cardiovascular,17.0,2002,1944,1,0,NSHD,58,1,1.1086474501108647
10-16 February 1944,external,5.0,2002,1944,1,0,NSHD,58,1,0.326072779444372
10-16 February 1944,other,8.0,2002,1944,1,0,NSHD,58,1,0.5217164471109951
10-16 February 1944,respiratory,4.0,2002,1944,1,0,NSHD,58,1,0.26085822355549754
10-16 February 1945,cancer,36.0,2002,1945,1,0,NSHD,57,1,2.3477240119994787
10-16 February 1945,cardiovascular,11.0,2002,1945,1,0,NSHD,57,1,0.7173601147776184
10-16 February 1945,external,1.0,2002,1945,1,0,NSHD,57,1,0.06521455588887438
10-16 February 1945,other,15.0,2002,1945,1,0,NSHD,57,1,0.978218338333116
10-16 February 1945,respiratory,9.0,2002,1945,1,0,NSHD,57,1,0.5869310029998697
10-16 February 1946,cancer,34.0,2002,1946,1,0,NSHD,56,1,2.2172949002217295
10-16 February 1946,cardiovascular,19.0,2002,1946,1,0,NSHD,56,1,1.2390765618886135
10-16 February 1946,external,1.0,2002,1946,1,0,NSHD,56,1,0.06521455588887438
10-16 February 1946,other,15.0,2002,1946,1,0,NSHD,56,1,0.978218338333116
10-16 February 1946,respiratory,3.0,2002,1946,1,0,NSHD,56,1,0.1956436676666232
10-16 February 1947,cancer,37.0,2002,1947,1,0,NSHD,55,1,2.4129385678883524
10-16 February 1947,cardiovascular,30.0,2002,1947,1,0,NSHD,55,1,1.956436676666232
10-16 February 1947,external,1.0,2002,1947,1,0,NSHD,55,1,0.06521455588887438
10-16 February 1947,other,12.0,2002,1947,1,0,NSHD,55,1,0.7825746706664928
10-16 February 1947,respiratory,4.0,2002,1947,1,0,NSHD,55,1,0.26085822355549754
10-16 February 1948,cancer,27.0,2002,1948,1,0,NSHD,54,1,1.7607930089996087
10-16 February 1948,cardiovascular,16.0,2002,1948,1,0,NSHD,54,1,1.0434328942219901
10-16 February 1948,external,4.0,2002,1948,1,0,NSHD,54,1,0.26085822355549754
10-16 February 1948,other,15.0,2002,1948,1,0,NSHD,54,1,0.978218338333116
10-16 February 1948,respiratory,3.0,2002,1948,1,0,NSHD,54,1,0.1956436676666232
10-16 February 1956,cancer,9.0,2002,1956,2,0,NCDS,46,1,0.5869310029998697
10-16 February 1956,cardiovascular,6.0,2002,1956,2,0,NCDS,46,1,0.3912873353332464
10-16 February 1956,external,3.0,2002,1956,2,0,NCDS,46,1,0.1956436676666232
10-16 February 1956,other,5.0,2002,1956,2,0,NCDS,46,1,0.326072779444372
10-16 February 1956,respiratory,3.0,2002,1956,2,0,NCDS,46,1,0.1956436676666232
10-16 February 1957,cancer,6.0,2002,1957,2,0,NCDS,45,1,0.3912873353332464
10-16 February 1957,cardiovascular,5.0,2002,1957,2,0,NCDS,45,1,0.326072779444372
10-16 February 1957,external,3.0,2002,1957,2,0,NCDS,45,1,0.1956436676666232
10-16 February 1957,other,4.0,2002,1957,2,0,NCDS,45,1,0.26085822355549754
10-16 February 1957,respiratory,0.0,2002,1957,2,0,NCDS,45,1,0.0
10-16 February 1958,cancer,9.0,2002,1958,2,0,NCDS,44,1,0.5869310029998697
10-16 February 1958,cardiovascular,7.0,2002,1958,2,0,NCDS,44,1,0.45650189122212076
10-16 February 1958,external,6.0,2002,1958,2,0,NCDS,44,1,0.3912873353332464
10-16 February 1958,other,8.0,2002,1958,2,0,NCDS,44,1,0.5217164471109951
10-16 February 1958,respiratory,1.0,2002,1958,2,0,NCDS,44,1,0.06521455588887438
10-16 February 1959,cancer,4.0,2002,1959,2,0,NCDS,43,1,0.26085822355549754
10-16 February 1959,cardiovascular,8.0,2002,1959,2,0,NCDS,43,1,0.5217164471109951
10-16 February 1959,external,6.0,2002,1959,2,0,NCDS,43,1,0.3912873353332464
10-16 February 1959,other,6.0,2002,1959,2,0,NCDS,43,1,0.3912873353332464
10-16 February 1959,respiratory,1.0,2002,1959,2,0,NCDS,43,1,0.06521455588887438
10-16 February 1960,cancer,3.0,2002,1960,2,0,NCDS,42,1,0.1956436676666232
10-16 February 1960,cardiovascular,5.0,2002,1960,2,0,NCDS,42,1,0.326072779444372
10-16 February 1960,external,4.0,2002,1960,2,0,NCDS,42,1,0.26085822355549754
10-16 February 1960,other,8.0,2002,1960,2,0,NCDS,42,1,0.5217164471109951
10-16 February 1960,respiratory,1.0,2002,1960,2,0,NCDS,42,1,0.06521455588887438
10-16 March 1944,cancer,43.0,2002,1944,1,0,NSHD,58,2,2.804225903221599
10-16 March 1944,cardiovascular,30.0,2002,1944,1,0,NSHD,58,2,1.956436676666232
10-16 March 1944,external,2.0,2002,1944,1,0,NSHD,58,2,0.13042911177774877
10-16 March 1944,other,11.0,2002,1944,1,0,NSHD,58,2,0.7173601147776184
10-16 March 1944,respiratory,7.0,2002,1944,1,0,NSHD,58,2,0.45650189122212076
10-16 March 1945,cancer,28.0,2002,1945,1,0,NSHD,57,2,1.826007564888483
10-16 March 1945,cardiovascular,20.0,2002,1945,1,0,NSHD,57,2,1.304291117777488
10-16 March 1945,external,6.0,2002,1945,1,0,NSHD,57,2,0.3912873353332464
10-16 March 1945,other,12.0,2002,1945,1,0,NSHD,57,2,0.7825746706664928
10-16 March 1945,respiratory,7.0,2002,1945,1,0,NSHD,57,2,0.45650189122212076
10-16 March 1946,cancer,26.0,2002,1946,1,0,NSHD,56,2,1.6955784531107343
10-16 March 1946,cardiovascular,19.0,2002,1946,1,0,NSHD,56,2,1.2390765618886135
10-16 March 1946,external,6.0,2002,1946,1,0,NSHD,56,2,0.3912873353332464
10-16 March 1946,other,12.0,2002,1946,1,0,NSHD,56,2,0.7825746706664928
10-16 March 1946,respiratory,9.0,2002,1946,1,0,NSHD,56,2,0.5869310029998697
10-16 March 1947,cancer,34.0,2002,1947,1,0,NSHD,55,2,2.2172949002217295
10-16 March 1947,cardiovascular,25.0,2002,1947,1,0,NSHD,55,2,1.63036389722186
10-16 March 1947,external,7.0,2002,1947,1,0,NSHD,55,2,0.45650189122212076
10-16 March 1947,other,8.0,2002,1947,1,0,NSHD,55,2,0.5217164471109951
10-16 March 1947,respiratory,3.0,2002,1947,1,0,NSHD,55,2,0.1956436676666232
10-16 March 1948,cancer,28.0,2002,1948,1,0,NSHD,54,2,1.826007564888483
10-16 March 1948,cardiovascular,18.0,2002,1948,1,0,NSHD,54,2,1.1738620059997393
10-16 March 1948,external,2.0,2002,1948,1,0,NSHD,54,2,0.13042911177774877
10-16 March 1948,other,11.0,2002,1948,1,0,NSHD,54,2,0.7173601147776184
10-16 March 1948,respiratory,8.0,2002,1948,1,0,NSHD,54,2,0.5217164471109951
10-16 March 1956,cancer,8.0,2002,1956,2,0,NCDS,46,2,0.5217164471109951
10-16 March 1956,cardiovascular,5.0,2002,1956,2,0,NCDS,46,2,0.326072779444372
10-16 March 1956,external,2.0,2002,1956,2,0,NCDS,46,2,0.13042911177774877
10-16 March 1956,other,6.0,2002,1956,2,0,NCDS,46,2,0.3912873353332464
10-16 March 1956,respiratory,5.0,2002,1956,2,0,NCDS,46,2,0.326072779444372
10-16 March 1957,cancer,8.0,2002,1957,2,0,NCDS,45,2,0.5217164471109951
10-16 March 1957,cardiovascular,10.0,2002,1957,2,0,NCDS,45,2,0.652145558888744
10-16 March 1957,external,2.0,2002,1957,2,0,NCDS,45,2,0.13042911177774877
10-16 March 1957,other,7.0,2002,1957,2,0,NCDS,45,2,0.45650189122212076
10-16 March 1957,respiratory,2.0,2002,1957,2,0,NCDS,45,2,0.13042911177774877
10-16 March 1958,cancer,9.0,2002,1958,2,0,NCDS,44,2,0.5869310029998697
10-16 March 1958,cardiovascular,9.0,2002,1958,2,0,NCDS,44,2,0.5869310029998697
10-16 March 1958,external,4.0,2002,1958,2,0,NCDS,44,2,0.26085822355549754
10-16 March 1958,other,7.0,2002,1958,2,0,NCDS,44,2,0.45650189122212076
10-16 March 1958,respiratory,2.0,2002,1958,2,0,NCDS,44,2,0.13042911177774877
10-16 March 1959,cancer,5.0,2002,1959,2,0,NCDS,43,2,0.326072779444372
10-16 March 1959,cardiovascular,10.0,2002,1959,2,0,NCDS,43,2,0.652145558888744
10-16 March 1959,external,2.0,2002,1959,2,0,NCDS,43,2,0.13042911177774877
10-16 March 1959,other,8.0,2002,1959,2,0,NCDS,43,2,0.5217164471109951
10-16 March 1959,respiratory,0.0,2002,1959,2,0,NCDS,43,2,0.0
10-16 March 1960,cancer,8.0,2002,1960,2,0,NCDS,42,2,0.5217164471109951
10-16 March 1960,cardiovascular,12.0,2002,1960,2,0,NCDS,42,2,0.7825746706664928
10-16 March 1960,external,3.0,2002,1960,2,0,NCDS,42,2,0.1956436676666232
10-16 March 1960,other,1.0,2002,1960,2,0,NCDS,42,2,0.06521455588887438
10-16 March 1960,respiratory,0.0,2002,1960,2,0,NCDS,42,2,0.0
12-18 April 1968,cancer,3.0,2002,1968,3,0,BCS70,34,1,0.1956436676666232
12-18 April 1968,cardiovascular,1.0,2002,1968,3,0,BCS70,34,1,0.06521455588887438
12-18 April 1968,external,3.0,2002,1968,3,0,BCS70,34,1,0.1956436676666232
12-18 April 1968,other,3.0,2002,1968,3,0,BCS70,34,1,0.1956436676666232
12-18 April 1968,respiratory,0.0,2002,1968,3,0,BCS70,34,1,0.0
12-18 April 1969,cancer,1.0,2002,1969,3,0,BCS70,33,1,0.06521455588887438
12-18 April 1969,cardiovascular,2.0,2002,1969,3,0,BCS70,33,1,0.13042911177774877
12-18 April 1969,external,4.0,2002,1969,3,0,BCS70,33,1,0.26085822355549754
12-18 April 1969,other,6.0,2002,1969,3,0,BCS70,33,1,0.3912873353332464
12-18 April 1969,respiratory,0.0,2002,1969,3,0,BCS70,33,1,0.0
12-18 April 1970,cancer,4.0,2002,1970,3,0,BCS70,32,1,0.26085822355549754
12-18 April 1970,cardiovascular,1.0,2002,1970,3,0,BCS70,32,1,0.06521455588887438
12-18 April 1970,external,6.0,2002,1970,3,0,BCS70,32,1,0.3912873353332464
12-18 April 1970,other,7.0,2002,1970,3,0,BCS70,32,1,0.45650189122212076
12-18 April 1970,respiratory,0.0,2002,1970,3,0,BCS70,32,1,0.0
12-18 April 1971,cancer,1.0,2002,1971,3,0,BCS70,31,1,0.06521455588887438
12-18 April 1971,cardiovascular,0.0,2002,1971,3,0,BCS70,31,1,0.0
12-18 April 1971,external,5.0,2002,1971,3,0,BCS70,31,1,0.326072779444372
12-18 April 1971,other,8.0,2002,1971,3,0,BCS70,31,1,0.5217164471109951
12-18 April 1971,respiratory,0.0,2002,1971,3,0,BCS70,31,1,0.0
12-18 April 1972,cancer,1.0,2002,1972,3,0,BCS70,30,1,0.06521455588887438
12-18 April 1972,cardiovascular,0.0,2002,1972,3,0,BCS70,30,1,0.0
12-18 April 1972,external,5.0,2002,1972,3,0,BCS70,30,1,0.326072779444372
12-18 April 1972,other,2.0,2002,1972,3,0,BCS70,30,1,0.13042911177774877
12-18 April 1972,respiratory,0.0,2002,1972,3,0,BCS70,30,1,0.0
15-21 March 1968,cancer,5.0,2002,1968,3,0,BCS70,34,2,0.326072779444372
15-21 March 1968,cardiovascular,3.0,2002,1968,3,0,BCS70,34,2,0.1956436676666232
15-21 March 1968,external,8.0,2002,1968,3,0,BCS70,34,2,0.5217164471109951
15-21 March 1968,other,4.0,2002,1968,3,0,BCS70,34,2,0.26085822355549754
15-21 March 1968,respiratory,0.0,2002,1968,3,0,BCS70,34,2,0.0
15-21 March 1969,cancer,5.0,2002,1969,3,0,BCS70,33,2,0.326072779444372
15-21 March 1969,cardiovascular,2.0,2002,1969,3,0,BCS70,33,2,0.13042911177774877
15-21 March 1969,external,6.0,2002,1969,3,0,BCS70,33,2,0.3912873353332464
15-21 March 1969,other,4.0,2002,1969,3,0,BCS70,33,2,0.26085822355549754
15-21 March 1969,respiratory,0.0,2002,1969,3,0,BCS70,33,2,0.0
15-21 March 1970,cancer,1.0,2002,1970,3,0,BCS70,32,2,0.06521455588887438
