birth_week,birth_year,group,cohort,study,week_in_year,age,cause,deaths,rate
3-9 March 1947,1947,1,0,NSHD,8,31,cardiovascular,2.0,0.13042911177774877
3-9 March 1947,1947,1,0,NSHD,8,31,external,4.0,0.26085822355549754
3-9 March 1947,1947,1,0,NSHD,8,31,other,2.0,0.13042911177774877
3-9 March 1947,1947,1,0,NSHD,8,31,respiratory,0.0,0.0
3-9 March 1947,1947,1,0,NSHD,8,32,cancer,2.0,0.13042911177774877
3-9 March 1947,1947,1,0,NSHD,8,32,cardiovascular,1.0,0.06521455588887438
3-9 March 1947,1947,1,0,NSHD,8,32,external,4.0,0.26085822355549754
3-9 March 1947,1947,1,0,NSHD,8,32,other,1.0,0.06521455588887438
3-9 March 1947,1947,1,0,NSHD,8,32,respiratory,1.0,0.06521455588887438
3-9 March 1947,1947,1,0,NSHD,8,33,cancer,6.0,0.3912873353332464
3-9 March 1947,1947,1,0,NSHD,8,33,cardiovascular,3.0,0.1956436676666232
3-9 March 1947,1947,1,0,NSHD,8,33,external,5.0,0.326072779444372
3-9 March 1947,1947,1,0,NSHD,8,33,other,2.0,0.13042911177774877
3-9 March 1947,1947,1,0,NSHD,8,33,respiratory,1.0,0.06521455588887438
3-9 March 1947,1947,1,0,NSHD,8,34,cancer,5.0,0.326072779444372
3-9 March 1947,1947,1,0,NSHD,8,34,cardiovascular,5.0,0.326072779444372
3-9 March 1947,1947,1,0,NSHD,8,34,external,7.0,0.45650189122212076
3-9 March 1947,1947,1,0,NSHD,8,34,other,2.0,0.13042911177774877
3-9 March 1947,1947,1,0,NSHD,8,34,respiratory,2.0,0.13042911177774877
3-9 March 1947,1947,1,0,NSHD,8,35,cancer,7.0,0.45650189122212076
3-9 March 1947,1947,1,0,NSHD,8,35,cardiovascular,4.0,0.26085822355549754
3-9 March 1947,1947,1,0,NSHD,8,35,external,6.0,0.3912873353332464
3-9 March 1947,1947,1,0,NSHD,8,35,other,2.0,0.13042911177774877
3-9 March 1947,1947,1,0,NSHD,8,35,respiratory,2.0,0.13042911177774877
3-9 March 1947,1947,1,0,NSHD,8,36,cancer,2.0,0.13042911177774877
3-9 March 1947,1947,1,0,NSHD,8,36,cardiovascular,4.0,0.26085822355549754
3-9 March 1947,1947,1,0,NSHD,8,36,external,11.0,0.7173601147776184
3-9 March 1947,1947,1,0,NSHD,8,36,other,6.0,0.3912873353332464
3-9 March 1947,1947,1,0,NSHD,8,36,respiratory,1.0,0.06521455588887438
3-9 March 1947,1947,1,0,NSHD,8,37,cancer,7.0,0.45650189122212076
3-9 March 1947,1947,1,0,NSHD,8,37,cardiovascular,3.0,0.1956436676666232
3-9 March 1947,1947,1,0,NSHD,8,37,external,1.0,0.06521455588887438
3-9 March 1947,1947,1,0,NSHD,8,37,other,3.0,0.1956436676666232
3-9 March 1947,1947,1,0,NSHD,8,37,respiratory,0.0,0.0
3-9 March 1947,1947,1,0,NSHD,8,38,cancer,7.0,0.45650189122212076
3-9 March 1947,1947,1,0,NSHD,8,38,cardiovascular,5.0,0.326072779444372
3-9 March 1947,1947,1,0,NSHD,8,38,external,4.0,0.26085822355549754
3-9 March 1947,1947,1,0,NSHD,8,38,other,0.0,0.0
3-9 March 1947,1947,1,0,NSHD,8,38,respiratory,2.0,0.13042911177774877
3-9 March 1947,1947,1,0,NSHD,8,39,cancer,4.0,0.26085822355549754
3-9 March 1947,1947,1,0,NSHD,8,39,cardiovascular,6.0,0.3912873353332464
3-9 March 1947,1947,1,0,NSHD,8,39,external,2.0,0.13042911177774877
3-9 March 1947,1947,1,0,NSHD,8,39,other,1.0,0.06521455588887438
3-9 March 1947,1947,1,0,NSHD,8,39,respiratory,0.0,0.0
3-9 March 1947,1947,1,0,NSHD,8,40,cancer,6.0,0.3912873353332464
3-9 March 1947,1947,1,0,NSHD,8,40,cardiovascular,2.0,0.13042911177774877
3-9 March 1947,1947,1,0,NSHD,8,40,external,2.0,0.13042911177774877
3-9 March 1947,1947,1,0,NSHD,8,40,other,1.0,0.06521455588887438
3-9 March 1947,1947,1,0,NSHD,8,40,respiratory,1.0,0.06521455588887438
3-9 March 1947,1947,1,0,NSHD,8,41,cancer,13.0,0.8477892265553671
3-9 March 1947,1947,1,0,NSHD,8,41,cardiovascular,8.0,0.5217164471109951
3-9 March 1947,1947,1,0,NSHD,8,41,external,5.0,0.326072779444372
3-9 March 1947,1947,1,0,NSHD,8,41,other,5.0,0.326072779444372
3-9 March 1947,1947,1,0,NSHD,8,41,respiratory,0.0,0.0
3-9 March 1947,1947,1,0,NSHD,8,42,cancer,6.0,0.3912873353332464
3-9 March 1947,1947,1,0,NSHD,8,42,cardiovascular,7.0,0.45650189122212076
3-9 March 1947,1947,1,0,NSHD,8,42,external,5.0,0.326072779444372
3-9 March 1947,1947,1,0,NSHD,8,42,other,3.0,0.1956436676666232
3-9 March 1947,1947,1,0,NSHD,8,42,respiratory,0.0,0.0
3-9 March 1947,1947,1,0,NSHD,8,43,cancer,11.0,0.7173601147776184
3-9 March 1947,1947,1,0,NSHD,8,43,cardiovascular,6.0,0.3912873353332464
3-9 March 1947,1947,1,0,NSHD,8,43,external,4.0,0.26085822355549754
3-9 March 1947,1947,1,0,NSHD,8,43,other,3.0,0.1956436676666232
3-9 March 1947,1947,1,0,NSHD,8,43,respiratory,2.0,0.13042911177774877
3-9 March 1947,1947,1,0,NSHD,8,44,cancer,18.0,1.1738620059997393
3-9 March 1947,1947,1,0,NSHD,8,44,cardiovascular,12.0,0.7825746706664928
3-9 March 1947,1947,1,0,NSHD,8,44,external,5.0,0.326072779444372
3-9 March 1947,1947,1,0,NSHD,8,44,other,4.0,0.26085822355549754
3-9 March 1947,1947,1,0,NSHD,8,44,respiratory,1.0,0.06521455588887438
3-9 March 1947,1947,1,0,NSHD,8,45,cancer,12.0,0.7825746706664928
3-9 March 1947,1947,1,0,NSHD,8,45,cardiovascular,1.0,0.06521455588887438
3-9 March 1947,1947,1,0,NSHD,8,45,external,5.0,0.326072779444372
3-9 March 1947,1947,1,0,NSHD,8,45,other,6.0,0.3912873353332464
3-9 March 1947,1947,1,0,NSHD,8,45,respiratory,1.0,0.06521455588887438
3-9 March 1947,1947,1,0,NSHD,8,46,cancer,25.0,1.63036389722186
3-9 March 1947,1947,1,0,NSHD,8,46,cardiovascular,14.0,0.9130037824442415
3-9 March 1947,1947,1,0,NSHD,8,46,external,3.0,0.1956436676666232
3-9 March 1947,1947,1,0,NSHD,8,46,other,3.0,0.1956436676666232
3-9 March 1947,1947,1,0,NSHD,8,46,respiratory,2.0,0.13042911177774877
3-9 March 1947,1947,1,0,NSHD,8,47,cancer,21.0,1.3695056736663622
3-9 March 1947,1947,1,0,NSHD,8,47,cardiovascular,8.0,0.5217164471109951
3-9 March 1947,1947,1,0,NSHD,8,47,external,3.0,0.1956436676666232
3-9 March 1947,1947,1,0,NSHD,8,47,other,3.0,0.1956436676666232
3-9 March 1947,1947,1,0,NSHD,8,47,respiratory,2.0,0.13042911177774877
3-9 March 1947,1947,1,0,NSHD,8,48,cancer,19.0,1.2390765618886135
3-9 March 1947,1947,1,0,NSHD,8,48,cardiovascular,12.0,0.7825746706664928
3-9 March 1947,1947,1,0,NSHD,8,48,external,3.0,0.1956436676666232
3-9 March 1947,1947,1,0,NSHD,8,48,other,5.0,0.326072779444372
3-9 March 1947,1947,1,0,NSHD,8,48,respiratory,3.0,0.1956436676666232
3-9 March 1947,1947,1,0,NSHD,8,49,cancer,18.0,1.1738620059997393
3-9 March 1947,1947,1,0,NSHD,8,49,cardiovascular,15.0,0.978218338333116
3-9 March 1947,1947,1,0,NSHD,8,49,external,2.0,0.13042911177774877
3-9 March 1947,1947,1,0,NSHD,8,49,other,2.0,0.13042911177774877
3-9 March 1947,1947,1,0,NSHD,8,49,respiratory,1.0,0.06521455588887438
3-9 March 1947,1947,1,0,NSHD,8,50,cancer,17.0,1.1086474501108647
3-9 March 1947,1947,1,0,NSHD,8,50,cardiovascular,19.0,1.2390765618886135
3-9 March 1947,1947,1,0,NSHD,8,50,external,4.0,0.26085822355549754
3-9 March 1947,1947,1,0,NSHD,8,50,other,5.0,0.326072779444372
3-9 March 1947,1947,1,0,NSHD,8,50,respiratory,5.0,0.326072779444372
3-9 March 1947,1947,1,0,NSHD,8,51,cancer,21.0,1.3695056736663622
3-9 March 1947,1947,1,0,NSHD,8,51,cardiovascular,12.0,0.7825746706664928
3-9 March 1947,1947,1,0,NSHD,8,51,external,4.0,0.26085822355549754
3-9 March 1947,1947,1,0,NSHD,8,51,other,8.0,0.5217164471109951
3-9 March 1947,1947,1,0,NSHD,8,51,respiratory,2.0,0.13042911177774877
3-9 March 1947,1947,1,0,NSHD,8,52,cancer,33.0,2.152080344332855
3-9 March 1947,1947,1,0,NSHD,8,52,cardiovascular,16.0,1.0434328942219901
3-9 March 1947,1947,1,0,NSHD,8,52,external,2.0,0.13042911177774877
3-9 March 1947,1947,1,0,NSHD,8,52,other,10.0,0.652145558888744
3-9 March 1947,1947,1,0,NSHD,8,52,respiratory,3.0,0.1956436676666232
3-9 March 1947,1947,1,0,NSHD,8,53,cancer,21.0,1.3695056736663622
3-9 March 1947,1947,1,0,NSHD,8,53,cardiovascular,22.0,1.4347202295552368
3-9 March 1947,1947,1,0,NSHD,8,53,external,6.0,0.3912873353332464
3-9 March 1947,1947,1,0,NSHD,8,53,other,9.0,0.5869310029998697
3-9 March 1947,1947,1,0,NSHD,8,53,respiratory,2.0,0.13042911177774877
3-9 March 1947,1947,1,0,NSHD,8,54,cancer,29.0,1.8912221207773574
3-9 March 1947,1947,1,0,NSHD,8,54,cardiovascular,17.0,1.1086474501108647
3-9 March 1947,1947,1,0,NSHD,8,54,external,5.0,0.326072779444372
3-9 March 1947,1947,1,0,NSHD,8,54,other,10.0,0.652145558888744
3-9 March 1947,1947,1,0,NSHD,8,54,respiratory,5.0,0.326072779444372
3-9 March 1947,1947,1,0,NSHD,8,55,cancer,38.0,2.478153123777227
3-9 March 1947,1947,1,0,NSHD,8,55,cardiovascular,23.0,1.4999347854441112
3-9 March 1947,1947,1,0,NSHD,8,55,external,2.0,0.13042911177774877
3-9 March 1947,1947,1,0,NSHD,8,55,other,9.0,0.5869310029998697
3-9 March 1947,1947,1,0,NSHD,8,55,respiratory,3.0,0.1956436676666232
3-9 March 1947,1947,1,0,NSHD,8,56,cancer,38.0,2.478153123777227
3-9 March 1947,1947,1,0,NSHD,8,56,cardiovascular,21.0,1.3695056736663622
3-9 March 1947,1947,1,0,NSHD,8,56,external,5.0,0.326072779444372
3-9 March 1947,1947,1,0,NSHD,8,56,other,5.0,0.326072779444372
3-9 March 1947,1947,1,0,NSHD,8,56,respiratory,4.0,0.26085822355549754
3-9 March 1947,1947,1,0,NSHD,8,57,cancer,33.0,2.152080344332855
3-9 March 1947,1947,1,0,NSHD,8,57,cardiovascular,24.0,1.5651493413329856
3-9 March 1947,1947,1,0,NSHD,8,57,external,5.0,0.326072779444372
3-9 March 1947,1947,1,0,NSHD,8,57,other,19.0,1.2390765618886135
3-9 March 1947,1947,1,0,NSHD,8,57,respiratory,7.0,0.45650189122212076
3-9 March 1947,1947,1,0,NSHD,8,58,cancer,44.0,2.8694404591104736
3-9 March 1947,1947,1,0,NSHD,8,58,cardiovascular,21.0,1.3695056736663622
3-9 March 1947,1947,1,0,NSHD,8,58,external,5.0,0.326072779444372
3-9 March 1947,1947,1,0,NSHD,8,58,other,11.0,0.7173601147776184
3-9 March 1947,1947,1,0,NSHD,8,58,respiratory,4.0,0.26085822355549754
3-9 March 1947,1947,1,0,NSHD,8,59,cancer,37.0,2.4129385678883524
3-9 March 1947,1947,1,0,NSHD,8,59,cardiovascular,26.0,1.6955784531107343
3-9 March 1947,1947,1,0,NSHD,8,59,external,3.0,0.1956436676666232
3-9 March 1947,1947,1,0,NSHD,8,59,other,9.0,0.5869310029998697
3-9 March 1947,1947,1,0,NSHD,8,59,respiratory,6.0,0.3912873353332464
3-9 March 1947,1947,1,0,NSHD,8,60,cancer,28.0,1.826007564888483
3-9 March 1947,1947,1,0,NSHD,8,60,cardiovascular,18.0,1.1738620059997393
3-9 March 1947,1947,1,0,NSHD,8,60,external,3.0,0.1956436676666232
3-9 March 1947,1947,1,0,NSHD,8,60,other,26.0,1.6955784531107343
3-9 March 1947,1947,1,0,NSHD,8,60,respiratory,12.0,0.7825746706664928
3-9 March 1947,1947,1,0,NSHD,8,61,cancer,51.0,3.3259423503325944
3-9 March 1947,1947,1,0,NSHD,8,61,cardiovascular,20.0,1.304291117777488
3-9 March 1947,1947,1,0,NSHD,8,61,external,5.0,0.326072779444372
3-9 March 1947,1947,1,0,NSHD,8,61,other,15.0,0.978218338333116
3-9 March 1947,1947,1,0,NSHD,8,61,respiratory,5.0,0.326072779444372
3-9 March 1947,1947,1,0,NSHD,8,62,cancer,53.0,3.456371462110343
3-9 March 1947,1947,1,0,NSHD,8,62,cardiovascular,27.0,1.7607930089996087
3-9 March 1947,1947,1,0,NSHD,8,62,external,0.0,0.0
3-9 March 1947,1947,1,0,NSHD,8,62,other,30.0,1.956436676666232
3-9 March 1947,1947,1,0,NSHD,8,62,respiratory,10.0,0.652145558888744
3-9 March 1947,1947,1,0,NSHD,8,63,cancer,66.0,4.30416068866571
3-9 March 1947,1947,1,0,NSHD,8,63,cardiovascular,39.0,2.5433676796661016
3-9 March 1947,1947,1,0,NSHD,8,63,external,3.0,0.1956436676666232
3-9 March 1947,1947,1,0,NSHD,8,63,other,22.0,1.4347202295552368
3-9 March 1947,1947,1,0,NSHD,8,63,respiratory,13.0,0.8477892265553671
3-9 March 1947,1947,1,0,NSHD,8,64,cancer,73.0,4.760662579887831
3-9 March 1947,1947,1,0,NSHD,8,64,cardiovascular,41.0,2.6737967914438503
3-9 March 1947,1947,1,0,NSHD,8,64,external,7.0,0.45650189122212076
3-9 March 1947,1947,1,0,NSHD,8,64,other,19.0,1.2390765618886135
3-9 March 1947,1947,1,0,NSHD,8,64,respiratory,14.0,0.9130037824442415
3-9 March 1947,1947,1,0,NSHD,8,65,cancer,76.0,4.956306247554454
3-9 March 1947,1947,1,0,NSHD,8,65,cardiovascular,39.0,2.5433676796661016
3-9 March 1947,1947,1,0,NSHD,8,65,external,4.0,0.26085822355549754
3-9 March 1947,1947,1,0,NSHD,8,65,other,21.0,1.3695056736663622
3-9 March 1947,1947,1,0,NSHD,8,65,respiratory,10.0,0.652145558888744
3-9 March 1947,1947,1,0,NSHD,8,66,cancer,82.0,5.347593582887701
3-9 March 1947,1947,1,0,NSHD,8,66,cardiovascular,29.0,1.8912221207773574
3-9 March 1947,1947,1,0,NSHD,8,66,external,3.0,0.1956436676666232
3-9 March 1947,1947,1,0,NSHD,8,66,other,16.0,1.0434328942219901
3-9 March 1947,1947,1,0,NSHD,8,66,respiratory,19.0,1.2390765618886135
3-9 March 1948,1948,1,0,NSHD,8,22,cancer,4.0,0.26085822355549754
3-9 March 1948,1948,1,0,NSHD,8,22,cardiovascular,0.0,0.0
3-9 March 1948,1948,1,0,NSHD,8,22,external,8.0,0.5217164471109951
3-9 March 1948,1948,1,0,NSHD,8,22,other,3.0,0.1956436676666232
3-9 March 1948,1948,1,0,NSHD,8,22,respiratory,0.0,0.0
3-9 March 1948,1948,1,0,NSHD,8,23,cancer,1.0,0.06521455588887438
3-9 March 1948,1948,1,0,NSHD,8,23,cardiovascular,0.0,0.0
3-9 March 1948,1948,1,0,NSHD,8,23,external,6.0,0.3912873353332464
3-9 March 1948,1948,1,0,NSHD,8,23,other,4.0,0.26085822355549754
3-9 March 1948,1948,1,0,NSHD,8,23,respiratory,0.0,0.0
3-9 March 1948,1948,1,0,NSHD,8,24,cancer,1.0,0.06521455588887438
3-9 March 1948,1948,1,0,NSHD,8,24,cardiovascular,2.0,0.13042911177774877
3-9 March 1948,1948,1,0,NSHD,8,24,external,9.0,0.5869310029998697
3-9 March 1948,1948,1,0,NSHD,8,24,other,2.0,0.13042911177774877
3-9 March 1948,1948,1,0,NSHD,8,24,respiratory,2.0,0.13042911177774877
3-9 March 1948,1948,1,0,NSHD,8,25,cancer,0.0,0.0
3-9 March 1948,1948,1,0,NSHD,8,25,cardiovascular,2.0,0.13042911177774877
3-9 March 1948,1948,1,0,NSHD,8,25,external,3.0,0.1956436676666232
3-9 March 1948,1948,1,0,NSHD,8,25,other,4.0,0.26085822355549754
3-9 March 1948,1948,1,0,NSHD,8,25,respiratory,2.0,0.13042911177774877
3-9 March 1948,1948,1,0,NSHD,8,26,cancer,3.0,0.1956436676666232
3-9 March 1948,1948,1,0,NSHD,8,26,cardiovascular,0.0,0.0
3-9 March 1948,1948,1,0,NSHD,8,26,external,1.0,0.06521455588887438
3-9 March 1948,1948,1,0,NSHD,8,26,other,1.0,0.06521455588887438
3-9 March 1948,1948,1,0,NSHD,8,26,respiratory,2.0,0.13042911177774877
3-9 March 1948,1948,1,0,NSHD,8,27,cancer,0.0,0.0
3-9 March 1948,1948,1,0,NSHD,8,27,cardiovascular,0.0,0.0
3-9 March 1948,1948,1,0,NSHD,8,27,external,3.0,0.1956436676666232
3-9 March 1948,1948,1,0,NSHD,8,27,other,1.0,0.06521455588887438
3-9 March 1948,1948,1,0,NSHD,8,27,respiratory,1.0,0.06521455588887438
3-9 March 1948,1948,1,0,NSHD,8,28,cancer,1.0,0.06521455588887438
3-9 March 1948,1948,1,0,NSHD,8,28,cardiovascular,1.0,0.06521455588887438
3-9 March 1948,1948,1,0,NSHD,8,28,external,4.0,0.26085822355549754
3-9 March 1948,1948,1,0,NSHD,8,28,other,3.0,0.1956436676666232
3-9 March 1948,1948,1,0,NSHD,8,28,respiratory,0.0,0.0
3-9 March 1948,1948,1,0,NSHD,8,29,cancer,1.0,0.06521455588887438
3-9 March 1948,1948,1,0,NSHD,8,29,cardiovascular,0.0,0.0
3-9 March 1948,1948,1,0,NSHD,8,29,external,7.0,0.45650189122212076
3-9 March 1948,1948,1,0,NSHD,8,29,other,2.0,0.13042911177774877
3-9 March 1948,1948,1,0,NSHD,8,29,respiratory,2.0,0.13042911177774877
3-9 March 1948,1948,1,0,NSHD,8,30,cancer,2.0,0.13042911177774877
3-9 March 1948,1948,1,0,NSHD,8,30,cardiovascular,2.0,0.13042911177774877
3-9 March 1948,1948,1,0,NSHD,8,30,external,7.0,0.45650189122212076
3-9 March 1948,1948,1,0,NSHD,8,30,other,2.0,0.13042911177774877
3-9 March 1948,1948,1,0,NSHD,8,30,respiratory,1.0,0.06521455588887438
3-9 March 1948,1948,1,0,NSHD,8,31,cancer,2.0,0.13042911177774877
3-9 March 1948,1948,1,0,NSHD,8,31,cardiovascular,2.0,0.13042911177774877
3-9 March 1948,1948,1,0,NSHD,8,31,external,5.0,0.326072779444372
3-9 March 1948,1948,1,0,NSHD,8,31,other,1.0,0.06521455588887438
3-9 March 1948,1948,1,0,NSHD,8,31,respiratory,2.0,0.13042911177774877
3-9 March 1948,1948,1,0,NSHD,8,32,cancer,2.0,0.13042911177774877
3-9 March 1948,1948,1,0,NSHD,8,32,cardiovascular,2.0,0.13042911177774877
3-9 March 1948,1948,1,0,NSHD,8,32,external,5.0,0.326072779444372
3-9 March 1948,1948,1,0,NSHD,8,32,other,0.0,0.0
3-9 March 1948,1948,1,0,NSHD,8,32,respiratory,0.0,0.0
3-9 March 1948,1948,1,0,NSHD,8,33,cancer,1.0,0.06521455588887438
3-9 March 1948,1948,1,0,NSHD,8,33,cardiovascular,3.0,0.1956436676666232
3-9 March 1948,1948,1,0,NSHD,8,33,external,5.0,0.326072779444372
3-9 March 1948,1948,1,0,NSHD,8,33,other,0.0,0.0
3-9 March 1948,1948,1,0,NSHD,8,33,respiratory,2.0,0.13042911177774877
3-9 March 1948,1948,1,0,NSHD,8,34,cancer,2.0,0.13042911177774877
3-9 March 1948,1948,1,0,NSHD,8,34,cardiovascular,1.0,0.06521455588887438
3-9 March 1948,1948,1,0,NSHD,8,34,external,2.0,0.13042911177774877
3-9 March 1948,1948,1,0,NSHD,8,34,other,2.0,0.13042911177774877
3-9 March 1948,1948,1,0,NSHD,8,34,respiratory,2.0,0.13042911177774877
3-9 March 1948,1948,1,0,NSHD,8,35,cancer,5.0,0.326072779444372
3-9 March 1948,1948,1,0,NSHD,8,35,cardiovascular,3.0,0.1956436676666232
3-9 March 1948,1948,1,0,NSHD,8,35,external,6.0,0.3912873353332464
3-9 March 1948,1948,1,0,NSHD,8,35,other,3.0,0.1956436676666232
3-9 March 1948,1948,1,0,NSHD,8,35,respiratory,0.0,0.0
3-9 March 1948,1948,1,0,NSHD,8,36,cancer,3.0,0.1956436676666232
3-9 March 1948,1948,1,0,NSHD,8,36,cardiovascular,5.0,0.326072779444372
3-9 March 1948,1948,1,0,NSHD,8,36,external,4.0,0.26085822355549754
3-9 March 1948,1948,1,0,NSHD,8,36,other,5.0,0.326072779444372
3-9 March 1948,1948,1,0,NSHD,8,36,respiratory,0.0,0.0
3-9 March 1948,1948,1,0,NSHD,8,37,cancer,7.0,0.45650189122212076
3-9 March 1948,1948,1,0,NSHD,8,37,cardiovascular,2.0,0.13042911177774877
3-9 March 1948,1948,1,0,NSHD,8,37,external,5.0,0.326072779444372
3-9 March 1948,1948,1,0,NSHD,8,37,other,3.0,0.1956436676666232
3-9 March 1948,1948,1,0,NSHD,8,37,respiratory,0.0,0.0
3-9 March 1948,1948,1,0,NSHD,8,38,cancer,6.0,0.3912873353332464
3-9 March 1948,1948,1,0,NSHD,8,38,cardiovascular,9.0,0.5869310029998697
3-9 March 1948,1948,1,0,NSHD,8,38,external,5.0,0.326072779444372
3-9 March 1948,1948,1,0,NSHD,8,38,other,2.0,0.13042911177774877
3-9 March 1948,1948,1,0,NSHD,8,38,respiratory,1.0,0.06521455588887438
3-9 March 1948,1948,1,0,NSHD,8,39,cancer,9.0,0.5869310029998697
3-9 March 1948,1948,1,0,NSHD,8,39,cardiovascular,2.0,0.13042911177774877
3-9 March 1948,1948,1,0,NSHD,8,39,external,4.0,0.26085822355549754
3-9 March 1948,1948,1,0,NSHD,8,39,other,3.0,0.1956436676666232
3-9 March 1948,1948,1,0,NSHD,8,39,respiratory,0.0,0.0
3-9 March 1948,1948,1,0,NSHD,8,40,cancer,10.0,0.652145558888744
3-9 March 1948,1948,1,0,NSHD,8,40,cardiovascular,3.0,0.1956436676666232
3-9 March 1948,1948,1,0,NSHD,8,40,external,4.0,0.26085822355549754
3-9 March 1948,1948,1,0,NSHD,8,40,other,0.0,0.0
3-9 March 1948,1948,1,0,NSHD,8,40,respiratory,0.0,0.0
3-9 March 1948,1948,1,0,NSHD,8,41,cancer,11.0,0.7173601147776184
3-9 March 1948,1948,1,0,NSHD,8,41,cardiovascular,6.0,0.3912873353332464
3-9 March 1948,1948,1,0,NSHD,8,41,external,5.0,0.326072779444372
3-9 March 1948,1948,1,0,NSHD,8,41,other,3.0,0.1956436676666232
3-9 March 1948,1948,1,0,NSHD,8,41,respiratory,1.0,0.06521455588887438
3-9 March 1948,1948,1,0,NSHD,8,42,cancer,11.0,0.7173601147776184
3-9 March 1948,1948,1,0,NSHD,8,42,cardiovascular,6.0,0.3912873353332464
3-9 March 1948,1948,1,0,NSHD,8,42,external,8.0,0.5217164471109951
3-9 March 1948,1948,1,0,NSHD,8,42,other,1.0,0.06521455588887438
3-9 March 1948,1948,1,0,NSHD,8,42,respiratory,1.0,0.06521455588887438
3-9 March 1948,1948,1,0,NSHD,8,43,cancer,12.0,0.7825746706664928
3-9 March 1948,1948,1,0,NSHD,8,43,cardiovascular,7.0,0.45650189122212076
3-9 March 1948,1948,1,0,NSHD,8,43,external,8.0,0.5217164471109951
3-9 March 1948,1948,1,0,NSHD,8,43,other,4.0,0.26085822355549754
3-9 March 1948,1948,1,0,NSHD,8,43,respiratory,0.0,0.0
3-9 March 1948,1948,1,0,NSHD,8,44,cancer,8.0,0.5217164471109951
3-9 March 1948,1948,1,0,NSHD,8,44,cardiovascular,3.0,0.1956436676666232
3-9 March 1948,1948,1,0,NSHD,8,44,external,2.0,0.13042911177774877
3-9 March 1948,1948,1,0,NSHD,8,44,other,3.0,0.1956436676666232
3-9 March 1948,1948,1,0,NSHD,8,44,respiratory,1.0,0.06521455588887438
3-9 March 1948,1948,1,0,NSHD,8,45,cancer,20.0,1.304291117777488
3-9 March 1948,1948,1,0,NSHD,8,45,cardiovascular,16.0,1.0434328942219901
3-9 March 1948,1948,1,0,NSHD,8,45,external,4.0,0.26085822355549754
3-9 March 1948,1948,1,0,NSHD,8,45,other,3.0,0.1956436676666232
3-9 March 1948,1948,1,0,NSHD,8,45,respiratory,0.0,0.0
3-9 March 1948,1948,1,0,NSHD,8,46,cancer,14.0,0.9130037824442415
3-9 March 1948,1948,1,0,NSHD,8,46,cardiovascular,10.0,0.652145558888744
3-9 March 1948,1948,1,0,NSHD,8,46,external,4.0,0.26085822355549754
3-9 March 1948,1948,1,0,NSHD,8,46,other,1.0,0.06521455588887438
3-9 March 1948,1948,1,0,NSHD,8,46,respiratory,3.0,0.1956436676666232
3-9 March 1948,1948,1,0,NSHD,8,47,cancer,10.0,0.652145558888744
3-9 March 1948,1948,1,0,NSHD,8,47,cardiovascular,5.0,0.326072779444372
3-9 March 1948,1948,1,0,NSHD,8,47,external,6.0,0.3912873353332464
3-9 March 1948,1948,1,0,NSHD,8,47,other,4.0,0.26085822355549754
3-9 March 1948,1948,1,0,NSHD,8,47,respiratory,1.0,0.06521455588887438
3-9 March 1948,1948,1,0,NSHD,8,48,cancer,17.0,1.1086474501108647
3-9 March 1948,1948,1,0,NSHD,8,48,cardiovascular,9.0,0.5869310029998697
3-9 March 1948,1948,1,0,NSHD,8,48,external,4.0,0.26085822355549754
3-9 March 1948,1948,1,0,NSHD,8,48,other,4.0,0.26085822355549754
3-9 March 1948,1948,1,0,NSHD,8,48,respiratory,1.0,0.06521455588887438
3-9 March 1948,1948,1,0,NSHD,8,49,cancer,10.0,0.652145558888744
3-9 March 1948,1948,1,0,NSHD,8,49,cardiovascular,10.0,0.652145558888744
3-9 March 1948,1948,1,0,NSHD,8,49,external,7.0,0.45650189122212076
3-9 March 1948,1948,1,0,NSHD,8,49,other,7.0,0.45650189122212076
3-9 March 1948,1948,1,0,NSHD,8,49,respiratory,1.0,0.06521455588887438
3-9 March 1948,1948,1,0,NSHD,8,50,cancer,25.0,1.63036389722186
3-9 March 1948,1948,1,0,NSHD,8,50,cardiovascular,11.0,0.7173601147776184
3-9 March 1948,1948,1,0,NSHD,8,50,external,5.0,0.326072779444372
3-9 March 1948,1948,1,0,NSHD,8,50,other,3.0,0.1956436676666232
3-9 March 1948,1948,1,0,NSHD,8,50,respiratory,2.0,0.13042911177774877
3-9 March 1948,1948,1,0,NSHD,8,51,cancer,26.0,1.6955784531107343
3-9 March 1948,1948,1,0,NSHD,8,51,cardiovascular,13.0,0.8477892265553671
3-9 March 1948,1948,1,0,NSHD,8,51,external,4.0,0.26085822355549754
3-9 March 1948,1948,1,0,NSHD,8,51,other,12.0,0.7825746706664928
3-9 March 1948,1948,1,0,NSHD,8,51,respiratory,1.0,0.06521455588887438
3-9 March 1948,1948,1,0,NSHD,8,52,cancer,32.0,2.0868657884439803
3-9 March 1948,1948,1,0,NSHD,8,52,cardiovascular,22.0,1.4347202295552368
3-9 March 1948,1948,1,0,NSHD,8,52,external,8.0,0.5217164471109951
3-9 March 1948,1948,1,0,NSHD,8,52,other,6.0,0.3912873353332464
3-9 March 1948,1948,1,0,NSHD,8,52,respiratory,6.0,0.3912873353332464
3-9 March 1948,1948,1,0,NSHD,8,53,cancer,20.0,1.304291117777488
3-9 March 1948,1948,1,0,NSHD,8,53,cardiovascular,12.0,0.7825746706664928
3-9 March 1948,1948,1,0,NSHD,8,53,external,4.0,0.26085822355549754
