group,study,birth_week,birth_year,death_year,cohort,week_in_year,deaths_total,age,rate
3,BCS70,15-21 March 1971,1971,1990,0,2,6,19,0.3931847968545216
3,BCS70,15-21 March 1971,1971,1991,0,2,12,20,0.7863695937090432
3,BCS70,15-21 March 1971,1971,1992,0,2,13,21,0.8519003931847968
3,BCS70,15-21 March 1971,1971,1993,0,2,7,22,0.45871559633027525
3,BCS70,15-21 March 1971,1971,1994,0,2,6,23,0.3931847968545216
3,BCS70,15-21 March 1971,1971,1995,0,2,4,24,0.2621231979030144
3,BCS70,15-21 March 1971,1971,1996,0,2,10,25,0.6553079947575361
3,BCS70,15-21 March 1971,1971,1997,0,2,8,26,0.5242463958060288
3,BCS70,15-21 March 1971,1971,1998,0,2,7,27,0.45871559633027525
3,BCS70,15-21 March 1971,1971,1999,0,2,13,28,0.8519003931847968
3,BCS70,15-21 March 1971,1971,2000,0,2,9,29,0.5897771952817825
3,BCS70,15-21 March 1971,1971,2001,0,2,11,30,0.7208387942332896
3,BCS70,15-21 March 1971,1971,2002,0,2,8,31,0.5242463958060288
3,BCS70,15-21 March 1971,1971,2003,0,2,10,32,0.6553079947575361
3,BCS70,15-21 March 1971,1971,2004,0,2,14,33,0.9174311926605505
3,BCS70,15-21 March 1971,1971,2005,0,2,13,34,0.8519003931847968
3,BCS70,15-21 March 1971,1971,2006,0,2,12,35,0.7863695937090432
3,BCS70,15-21 March 1971,1971,2007,0,2,17,36,1.1140235910878113
3,BCS70,15-21 March 1971,1971,2008,0,2,15,37,0.982961992136304
3,BCS70,15-21 March 1971,1971,2009,0,2,20,38,1.3106159895150722
3,BCS70,15-21 March 1971,1971,2010,0,2,21,39,1.3761467889908259
3,BCS70,15-21 March 1971,1971,2011,0,2,19,40,1.2450851900393185
3,BCS70,15-21 March 1971,1971,2012,0,2,20,41,1.3106159895150722
3,BCS70,15-21 March 1971,1971,2013,0,2,21,42,1.3761467889908259
3,BCS70,15-21 March 1972,1972,1970,0,2,0,-2,0.0
3,BCS70,15-21 March 1972,1972,1971,0,2,0,-1,0.0
3,BCS70,15-21 March 1972,1972,1972,0,2,214,0,14.02359108781127
3,BCS70,15-21 March 1972,1972,1973,0,2,13,1,0.8519003931847968
3,BCS70,15-21 March 1972,1972,1974,0,2,2,2,0.1310615989515072
3,BCS70,15-21 March 1972,1972,1975,0,2,8,3,0.5242463958060288
3,BCS70,15-21 March 1972,1972,1976,0,2,6,4,0.3931847968545216
3,BCS70,15-21 March 1972,1972,1977,0,2,4,5,0.2621231979030144
3,BCS70,15-21 March 1972,1972,1978,0,2,3,6,0.1965923984272608
3,BCS70,15-21 March 1972,1972,1979,0,2,4,7,0.2621231979030144
3,BCS70,15-21 March 1972,1972,1980,0,2,2,8,0.1310615989515072
3,BCS70,15-21 March 1972,1972,1981,0,2,4,9,0.2621231979030144
3,BCS70,15-21 March 1972,1972,1982,0,2,1,10,0.0655307994757536
3,BCS70,15-21 March 1972,1972,1983,0,2,3,11,0.1965923984272608
3,BCS70,15-21 March 1972,1972,1984,0,2,4,12,0.2621231979030144
3,BCS70,15-21 March 1972,1972,1985,0,2,1,13,0.0655307994757536
3,BCS70,15-21 March 1972,1972,1986,0,2,3,14,0.1965923984272608
3,BCS70,15-21 March 1972,1972,1987,0,2,4,15,0.2621231979030144
3,BCS70,15-21 March 1972,1972,1988,0,2,4,16,0.2621231979030144
3,BCS70,15-21 March 1972,1972,1989,0,2,7,17,0.45871559633027525
3,BCS70,15-21 March 1972,1972,1990,0,2,7,18,0.45871559633027525
3,BCS70,15-21 March 1972,1972,1991,0,2,12,19,0.7863695937090432
3,BCS70,15-21 March 1972,1972,1992,0,2,9,20,0.5897771952817825
3,BCS70,15-21 March 1972,1972,1993,0,2,10,21,0.6553079947575361
3,BCS70,15-21 March 1972,1972,1994,0,2,5,22,0.32765399737876805
3,BCS70,15-21 March 1972,1972,1995,0,2,14,23,0.9174311926605505
3,BCS70,15-21 March 1972,1972,1996,0,2,8,24,0.5242463958060288
3,BCS70,15-21 March 1972,1972,1997,0,2,14,25,0.9174311926605505
3,BCS70,15-21 March 1972,1972,1998,0,2,15,26,0.982961992136304
3,BCS70,15-21 March 1972,1972,1999,0,2,11,27,0.7208387942332896
3,BCS70,15-21 March 1972,1972,2000,0,2,5,28,0.32765399737876805
3,BCS70,15-21 March 1972,1972,2001,0,2,9,29,0.5897771952817825
3,BCS70,15-21 March 1972,1972,2002,0,2,6,30,0.3931847968545216
3,BCS70,15-21 March 1972,1972,2003,0,2,12,31,0.7863695937090432
3,BCS70,15-21 March 1972,1972,2004,0,2,12,32,0.7863695937090432
3,BCS70,15-21 March 1972,1972,2005,0,2,19,33,1.2450851900393185
3,BCS70,15-21 March 1972,1972,2006,0,2,20,34,1.3106159895150722
3,BCS70,15-21 March 1972,1972,2007,0,2,18,35,1.179554390563565
3,BCS70,15-21 March 1972,1972,2008,0,2,13,36,0.8519003931847968
3,BCS70,15-21 March 1972,1972,2009,0,2,16,37,1.0484927916120577
3,BCS70,15-21 March 1972,1972,2010,0,2,13,38,0.8519003931847968
3,BCS70,15-21 March 1972,1972,2011,0,2,14,39,0.9174311926605505
3,BCS70,15-21 March 1972,1972,2012,0,2,12,40,0.7863695937090432
3,BCS70,15-21 March 1972,1972,2013,0,2,22,41,1.4416775884665791
3,BCS70,19-25 April 1968,1968,1970,0,3,15,2,0.982961992136304
3,BCS70,19-25 April 1968,1968,1971,0,3,12,3,0.7863695937090432
3,BCS70,19-25 April 1968,1968,1972,0,3,6,4,0.3931847968545216
3,BCS70,19-25 April 1968,1968,1973,0,3,4,5,0.2621231979030144
3,BCS70,19-25 April 1968,1968,1974,0,3,2,6,0.1310615989515072
3,BCS70,19-25 April 1968,1968,1975,0,3,3,7,0.1965923984272608
3,BCS70,19-25 April 1968,1968,1976,0,3,5,8,0.32765399737876805
3,BCS70,19-25 April 1968,1968,1977,0,3,2,9,0.1310615989515072
3,BCS70,19-25 April 1968,1968,1978,0,3,2,10,0.1310615989515072
3,BCS70,19-25 April 1968,1968,1979,0,3,0,11,0.0
3,BCS70,19-25 April 1968,1968,1980,0,3,5,12,0.32765399737876805
3,BCS70,19-25 April 1968,1968,1981,0,3,4,13,0.2621231979030144
3,BCS70,19-25 April 1968,1968,1982,0,3,1,14,0.0655307994757536
3,BCS70,19-25 April 1968,1968,1983,0,3,8,15,0.5242463958060288
3,BCS70,19-25 April 1968,1968,1984,0,3,3,16,0.1965923984272608
3,BCS70,19-25 April 1968,1968,1985,0,3,11,17,0.7208387942332896
3,BCS70,19-25 April 1968,1968,1986,0,3,10,18,0.6553079947575361
3,BCS70,19-25 April 1968,1968,1987,0,3,12,19,0.7863695937090432
3,BCS70,19-25 April 1968,1968,1988,0,3,11,20,0.7208387942332896
3,BCS70,19-25 April 1968,1968,1989,0,3,12,21,0.7863695937090432
3,BCS70,19-25 April 1968,1968,1990,0,3,6,22,0.3931847968545216
3,BCS70,19-25 April 1968,1968,1991,0,3,13,23,0.8519003931847968
3,BCS70,19-25 April 1968,1968,1992,0,3,8,24,0.5242463958060288
3,BCS70,19-25 April 1968,1968,1993,0,3,12,25,0.7863695937090432
3,BCS70,19-25 April 1968,1968,1994,0,3,5,26,0.32765399737876805
3,BCS70,19-25 April 1968,1968,1995,0,3,10,27,0.6553079947575361
3,BCS70,19-25 April 1968,1968,1996,0,3,8,28,0.5242463958060288
3,BCS70,19-25 April 1968,1968,1997,0,3,15,29,0.982961992136304
3,BCS70,19-25 April 1968,1968,1998,0,3,19,30,1.2450851900393185
3,BCS70,19-25 April 1968,1968,1999,0,3,17,31,1.1140235910878113
3,BCS70,19-25 April 1968,1968,2000,0,3,15,32,0.982961992136304
3,BCS70,19-25 April 1968,1968,2001,0,3,13,33,0.8519003931847968
3,BCS70,19-25 April 1968,1968,2002,0,3,14,34,0.9174311926605505
3,BCS70,19-25 April 1968,1968,2003,0,3,14,35,0.9174311926605505
3,BCS70,19-25 April 1968,1968,2004,0,3,12,36,0.7863695937090432
3,BCS70,19-25 April 1968,1968,2005,0,3,13,37,0.8519003931847968
3,BCS70,19-25 April 1968,1968,2006,0,3,18,38,1.179554390563565
3,BCS70,19-25 April 1968,1968,2007,0,3,18,39,1.179554390563565
3,BCS70,19-25 April 1968,1968,2008,0,3,14,40,0.9174311926605505
3,BCS70,19-25 April 1968,1968,2009,0,3,13,41,0.8519003931847968
3,BCS70,19-25 April 1968,1968,2010,0,3,33,42,2.162516382699869
3,BCS70,19-25 April 1968,1968,2011,0,3,25,43,1.63826998689384
3,BCS70,19-25 April 1968,1968,2012,0,3,25,44,1.63826998689384
3,BCS70,19-25 April 1968,1968,2013,0,3,34,45,2.2280471821756227
3,BCS70,19-25 April 1969,1969,1970,0,3,21,1,1.3761467889908259
3,BCS70,19-25 April 1969,1969,1971,0,3,15,2,0.982961992136304
3,BCS70,19-25 April 1969,1969,1972,0,3,13,3,0.8519003931847968
3,BCS70,19-25 April 1969,1969,1973,0,3,10,4,0.6553079947575361
3,BCS70,19-25 April 1969,1969,1974,0,3,6,5,0.3931847968545216
3,BCS70,19-25 April 1969,1969,1975,0,3,3,6,0.1965923984272608
3,BCS70,19-25 April 1969,1969,1976,0,3,4,7,0.2621231979030144
3,BCS70,19-25 April 1969,1969,1977,0,3,4,8,0.2621231979030144
3,BCS70,19-25 April 1969,1969,1978,0,3,5,9,0.32765399737876805
3,BCS70,19-25 April 1969,1969,1979,0,3,2,10,0.1310615989515072
3,BCS70,19-25 April 1969,1969,1980,0,3,4,11,0.2621231979030144
3,BCS70,19-25 April 1969,1969,1981,0,3,3,12,0.1965923984272608
3,BCS70,19-25 April 1969,1969,1982,0,3,4,13,0.2621231979030144
3,BCS70,19-25 April 1969,1969,1983,0,3,2,14,0.1310615989515072
3,BCS70,19-25 April 1969,1969,1984,0,3,7,15,0.45871559633027525
3,BCS70,19-25 April 1969,1969,1985,0,3,4,16,0.2621231979030144
3,BCS70,19-25 April 1969,1969,1986,0,3,11,17,0.7208387942332896
3,BCS70,19-25 April 1969,1969,1987,0,3,12,18,0.7863695937090432
3,BCS70,19-25 April 1969,1969,1988,0,3,6,19,0.3931847968545216
3,BCS70,19-25 April 1969,1969,1989,0,3,13,20,0.8519003931847968
3,BCS70,19-25 April 1969,1969,1990,0,3,13,21,0.8519003931847968
3,BCS70,19-25 April 1969,1969,1991,0,3,6,22,0.3931847968545216
3,BCS70,19-25 April 1969,1969,1992,0,3,8,23,0.5242463958060288
3,BCS70,19-25 April 1969,1969,1993,0,3,1,24,0.0655307994757536
3,BCS70,19-25 April 1969,1969,1994,0,3,10,25,0.6553079947575361
3,BCS70,19-25 April 1969,1969,1995,0,3,5,26,0.32765399737876805
3,BCS70,19-25 April 1969,1969,1996,0,3,5,27,0.32765399737876805
3,BCS70,19-25 April 1969,1969,1997,0,3,5,28,0.32765399737876805
3,BCS70,19-25 April 1969,1969,1998,0,3,13,29,0.8519003931847968
3,BCS70,19-25 April 1969,1969,1999,0,3,9,30,0.5897771952817825
3,BCS70,19-25 April 1969,1969,2000,0,3,9,31,0.5897771952817825
3,BCS70,19-25 April 1969,1969,2001,0,3,12,32,0.7863695937090432
3,BCS70,19-25 April 1969,1969,2002,0,3,12,33,0.7863695937090432
3,BCS70,19-25 April 1969,1969,2003,0,3,14,34,0.9174311926605505
3,BCS70,19-25 April 1969,1969,2004,0,3,16,35,1.0484927916120577
3,BCS70,19-25 April 1969,1969,2005,0,3,14,36,0.9174311926605505
3,BCS70,19-25 April 1969,1969,2006,0,3,19,37,1.2450851900393185
3,BCS70,19-25 April 1969,1969,2007,0,3,14,38,0.9174311926605505
3,BCS70,19-25 April 1969,1969,2008,0,3,14,39,0.9174311926605505
3,BCS70,19-25 April 1969,1969,2009,0,3,31,40,2.0314547837483614
3,BCS70,19-25 April 1969,1969,2010,0,3,15,41,0.982961992136304
3,BCS70,19-25 April 1969,1969,2011,0,3,27,42,1.7693315858453473
3,BCS70,19-25 April 1969,1969,2012,0,3,20,43,1.3106159895150722
3,BCS70,19-25 April 1969,1969,2013,0,3,14,44,0.9174311926605505
3,BCS70,19-25 April 1970,1970,1970,0,3,249,0,16.317169069462647
3,BCS70,19-25 April 1970,1970,1971,0,3,23,1,1.5072083879423328
3,BCS70,19-25 April 1970,1970,1972,0,3,14,2,0.9174311926605505
3,BCS70,19-25 April 1970,1970,1973,0,3,5,3,0.32765399737876805
3,BCS70,19-25 April 1970,1970,1974,0,3,9,4,0.5897771952817825
3,BCS70,19-25 April 1970,1970,1975,0,3,4,5,0.2621231979030144
3,BCS70,19-25 April 1970,1970,1976,0,3,6,6,0.3931847968545216
3,BCS70,19-25 April 1970,1970,1977,0,3,3,7,0.1965923984272608
3,BCS70,19-25 April 1970,1970,1978,0,3,2,8,0.1310615989515072
3,BCS70,19-25 April 1970,1970,1979,0,3,3,9,0.1965923984272608
3,BCS70,19-25 April 1970,1970,1980,0,3,5,10,0.32765399737876805
3,BCS70,19-25 April 1970,1970,1981,0,3,1,11,0.0655307994757536
3,BCS70,19-25 April 1970,1970,1982,0,3,3,12,0.1965923984272608
3,BCS70,19-25 April 1970,1970,1983,0,3,4,13,0.2621231979030144
3,BCS70,19-25 April 1970,1970,1984,0,3,2,14,0.1310615989515072
3,BCS70,19-25 April 1970,1970,1985,0,3,5,15,0.32765399737876805
3,BCS70,19-25 April 1970,1970,1986,0,3,3,16,0.1965923984272608
3,BCS70,19-25 April 1970,1970,1987,0,3,10,17,0.6553079947575361
3,BCS70,19-25 April 1970,1970,1988,0,3,6,18,0.3931847968545216
3,BCS70,19-25 April 1970,1970,1989,0,3,5,19,0.32765399737876805
3,BCS70,19-25 April 1970,1970,1990,0,3,11,20,0.7208387942332896
3,BCS70,19-25 April 1970,1970,1991,0,3,8,21,0.5242463958060288
3,BCS70,19-25 April 1970,1970,1992,0,3,8,22,0.5242463958060288
3,BCS70,19-25 April 1970,1970,1993,0,3,5,23,0.32765399737876805
3,BCS70,19-25 April 1970,1970,1994,0,3,15,24,0.982961992136304
3,BCS70,19-25 April 1970,1970,1995,0,3,8,25,0.5242463958060288
3,BCS70,19-25 April 1970,1970,1996,0,3,7,26,0.45871559633027525
3,BCS70,19-25 April 1970,1970,1997,0,3,12,27,0.7863695937090432
3,BCS70,19-25 April 1970,1970,1998,0,3,10,28,0.6553079947575361
3,BCS70,19-25 April 1970,1970,1999,0,3,12,29,0.7863695937090432
3,BCS70,19-25 April 1970,1970,2000,0,3,5,30,0.32765399737876805
3,BCS70,19-25 April 1970,1970,2001,0,3,17,31,1.1140235910878113
3,BCS70,19-25 April 1970,1970,2002,0,3,13,32,0.8519003931847968
3,BCS70,19-25 April 1970,1970,2003,0,3,11,33,0.7208387942332896
3,BCS70,19-25 April 1970,1970,2004,0,3,12,34,0.7863695937090432
3,BCS70,19-25 April 1970,1970,2005,0,3,13,35,0.8519003931847968
3,BCS70,19-25 April 1970,1970,2006,0,3,9,36,0.5897771952817825
3,BCS70,19-25 April 1970,1970,2007,0,3,17,37,1.1140235910878113
3,BCS70,19-25 April 1970,1970,2008,0,3,15,38,0.982961992136304
3,BCS70,19-25 April 1970,1970,2009,0,3,22,39,1.4416775884665791
3,BCS70,19-25 April 1970,1970,2010,0,3,15,40,0.982961992136304
3,BCS70,19-25 April 1970,1970,2011,0,3,18,41,1.179554390563565
3,BCS70,19-25 April 1970,1970,2012,0,3,21,42,1.3761467889908259
3,BCS70,19-25 April 1970,1970,2013,0,3,30,43,1.965923984272608
3,BCS70,19-25 April 1971,1971,1970,0,3,0,-1,0.0
3,BCS70,19-25 April 1971,1971,1971,0,3,244,0,15.98951507208388
3,BCS70,19-25 April 1971,1971,1972,0,3,28,1,1.834862385321101
3,BCS70,19-25 April 1971,1971,1973,0,3,10,2,0.6553079947575361
3,BCS70,19-25 April 1971,1971,1974,0,3,7,3,0.45871559633027525
3,BCS70,19-25 April 1971,1971,1975,0,3,9,4,0.5897771952817825
3,BCS70,19-25 April 1971,1971,1976,0,3,9,5,0.5897771952817825
3,BCS70,19-25 April 1971,1971,1977,0,3,10,6,0.6553079947575361
3,BCS70,19-25 April 1971,1971,1978,0,3,6,7,0.3931847968545216
3,BCS70,19-25 April 1971,1971,1979,0,3,2,8,0.1310615989515072
3,BCS70,19-25 April 1971,1971,1980,0,3,5,9,0.32765399737876805
3,BCS70,19-25 April 1971,1971,1981,0,3,2,10,0.1310615989515072
3,BCS70,19-25 April 1971,1971,1982,0,3,4,11,0.2621231979030144
3,BCS70,19-25 April 1971,1971,1983,0,3,2,12,0.1310615989515072
3,BCS70,19-25 April 1971,1971,1984,0,3,4,13,0.2621231979030144
3,BCS70,19-25 April 1971,1971,1985,0,3,3,14,0.1965923984272608
3,BCS70,19-25 April 1971,1971,1986,0,3,2,15,0.1310615989515072
3,BCS70,19-25 April 1971,1971,1987,0,3,3,16,0.1965923984272608
3,BCS70,19-25 April 1971,1971,1988,0,3,7,17,0.45871559633027525
3,BCS70,19-25 April 1971,1971,1989,0,3,8,18,0.5242463958060288
3,BCS70,19-25 April 1971,1971,1990,0,3,14,19,0.9174311926605505
3,BCS70,19-25 April 1971,1971,1991,0,3,6,20,0.3931847968545216
3,BCS70,19-25 April 1971,1971,1992,0,3,14,21,0.9174311926605505
3,BCS70,19-25 April 1971,1971,1993,0,3,9,22,0.5897771952817825
3,BCS70,19-25 April 1971,1971,1994,0,3,6,23,0.3931847968545216
3,BCS70,19-25 April 1971,1971,1995,0,3,3,24,0.1965923984272608
3,BCS70,19-25 April 1971,1971,1996,0,3,10,25,0.6553079947575361
3,BCS70,19-25 April 1971,1971,1997,0,3,7,26,0.45871559633027525
3,BCS70,19-25 April 1971,1971,1998,0,3,11,27,0.7208387942332896
3,BCS70,19-25 April 1971,1971,1999,0,3,11,28,0.7208387942332896
3,BCS70,19-25 April 1971,1971,2000,0,3,14,29,0.9174311926605505
3,BCS70,19-25 April 1971,1971,2001,0,3,15,30,0.982961992136304
3,BCS70,19-25 April 1971,1971,2002,0,3,15,31,0.982961992136304
3,BCS70,19-25 April 1971,1971,2003,0,3,15,32,0.982961992136304
3,BCS70,19-25 April 1971,1971,2004,0,3,18,33,1.179554390563565
3,BCS70,19-25 April 1971,1971,2005,0,3,19,34,1.2450851900393185
3,BCS70,19-25 April 1971,1971,2006,0,3,11,35,0.7208387942332896
3,BCS70,19-25 April 1971,1971,2007,0,3,12,36,0.7863695937090432
3,BCS70,19-25 April 1971,1971,2008,0,3,12,37,0.7863695937090432
3,BCS70,19-25 April 1971,1971,2009,0,3,22,38,1.4416775884665791
3,BCS70,19-25 April 1971,1971,2010,0,3,12,39,0.7863695937090432
3,BCS70,19-25 April 1971,1971,2011,0,3,22,40,1.4416775884665791
3,BCS70,19-25 April 1971,1971,2012,0,3,24,41,1.5727391874180865
3,BCS70,19-25 April 1971,1971,2013,0,3,30,42,1.965923984272608
3,BCS70,19-25 April 1972,1972,1970,0,3,0,-2,0.0
3,BCS70,19-25 April 1972,1972,1971,0,3,0,-1,0.0
3,BCS70,19-25 April 1972,1972,1972,0,3,233,0,15.26867627785059
3,BCS70,19-25 April 1972,1972,1973,0,3,24,1,1.5727391874180865
3,BCS70,19-25 April 1972,1972,1974,0,3,12,2,0.7863695937090432
3,BCS70,19-25 April 1972,1972,1975,0,3,9,3,0.5897771952817825
3,BCS70,19-25 April 1972,1972,1976,0,3,6,4,0.3931847968545216
3,BCS70,19-25 April 1972,1972,1977,0,3,3,5,0.1965923984272608
3,BCS70,19-25 April 1972,1972,1978,0,3,2,6,0.1310615989515072
3,BCS70,19-25 April 1972,1972,1979,0,3,5,7,0.32765399737876805
3,BCS70,19-25 April 1972,1972,1980,0,3,5,8,0.32765399737876805
3,BCS70,19-25 April 1972,1972,1981,0,3,1,9,0.0655307994757536
3,BCS70,19-25 April 1972,1972,1982,0,3,1,10,0.0655307994757536
3,BCS70,19-25 April 1972,1972,1983,0,3,2,11,0.1310615989515072
3,BCS70,19-25 April 1972,1972,1984,0,3,2,12,0.1310615989515072
3,BCS70,19-25 April 1972,1972,1985,0,3,6,13,0.3931847968545216
3,BCS70,19-25 April 1972,1972,1986,0,3,5,14,0.32765399737876805
3,BCS70,19-25 April 1972,1972,1987,0,3,3,15,0.1965923984272608
3,BCS70,19-25 April 1972,1972,1988,0,3,1,16,0.0655307994757536
3,BCS70,19-25 April 1972,1972,1989,0,3,8,17,0.5242463958060288
3,BCS70,19-25 April 1972,1972,1990,0,3,8,18,0.5242463958060288
3,BCS70,19-25 April 1972,1972,1991,0,3,7,19,0.45871559633027525
3,BCS70,19-25 April 1972,1972,1992,0,3,4,20,0.2621231979030144
3,BCS70,19-25 April 1972,1972,1993,0,3,10,21,0.6553079947575361
3,BCS70,19-25 April 1972,1972,1994,0,3,11,22,0.7208387942332896
3,BCS70,19-25 April 1972,1972,1995,0,3,6,23,0.3931847968545216
3,BCS70,19-25 April 1972,1972,1996,0,3,6,24,0.3931847968545216
3,BCS70,19-25 April 1972,1972,1997,0,3,6,25,0.3931847968545216
3,BCS70,19-25 April 1972,1972,1998,0,3,8,26,0.5242463958060288
3,BCS70,19-25 April 1972,1972,1999,0,3,15,27,0.982961992136304
3,BCS70,19-25 April 1972,1972,2000,0,3,8,28,0.5242463958060288
3,BCS70,19-25 April 1972,1972,2001,0,3,9,29,0.5897771952817825
3,BCS70,19-25 April 1972,1972,2002,0,3,9,30,0.5897771952817825
3,BCS70,19-25 April 1972,1972,2003,0,3,8,31,0.5242463958060288
3,BCS70,19-25 April 1972,1972,2004,0,3,2,32,0.1310615989515072
3,BCS70,19-25 April 1972,1972,2005,0,3,9,33,0.5897771952817825
3,BCS70,19-25 April 1972,1972,2006,0,3,18,34,1.179554390563565
3,BCS70,19-25 April 1972,1972,2007,0,3,17,35,1.1140235910878113
3,BCS70,19-25 April 1972,1972,2008,0,3,15,36,0.982961992136304
3,BCS70,19-25 April 1972,1972,2009,0,3,9,37,0.5897771952817825
3,BCS70,19-25 April 1972,1972,2010,0,3,10,38,0.6553079947575361
3,BCS70,19-25 April 1972,1972,2011,0,3,17,39,1.1140235910878113
3,BCS70,19-25 April 1972,1972,2012,0,3,16,40,1.0484927916120577
3,BCS70,19-25 April 1972,1972,2013,0,3,12,41,0.7863695937090432
3,BCS70,22-28 March 1968,1968,1970,0,4,7,2,0.45871559633027525
3,BCS70,22-28 March 1968,1968,1971,0,4,10,3,0.6553079947575361
3,BCS70,22-28 March 1968,1968,1972,0,4,7,4,0.45871559633027525
3,BCS70,22-28 March 1968,1968,1973,0,4,6,5,0.3931847968545216
3,BCS70,22-28 March 1968,1968,1974,0,4,7,6,0.45871559633027525
3,BCS70,22-28 March 1968,1968,1975,0,4,4,7,0.2621231979030144
3,BCS70,22-28 March 1968,1968,1976,0,4,9,8,0.5897771952817825
3,BCS70,22-28 March 1968,1968,1977,0,4,4,9,0.2621231979030144
3,BCS70,22-28 March 1968,1968,1978,0,4,6,10,0.3931847968545216
3,BCS70,22-28 March 1968,1968,1979,0,4,2,11,0.1310615989515072
3,BCS70,22-28 March 1968,1968,1980,0,4,1,12,0.0655307994757536
3,BCS70,22-28 March 1968,1968,1981,0,4,3,13,0.1965923984272608
3,BCS70,22-28 March 1968,1968,1982,0,4,5,14,0.32765399737876805
3,BCS70,22-28 March 1968,1968,1983,0,4,8,15,0.5242463958060288
3,BCS70,22-28 March 1968,1968,1984,0,4,5,16,0.32765399737876805
3,BCS70,22-28 March 1968,1968,1985,0,4,8,17,0.5242463958060288
3,BCS70,22-28 March 1968,1968,1986,0,4,10,18,0.6553079947575361
3,BCS70,22-28 March 1968,1968,1987,0,4,7,19,0.45871559633027525
3,BCS70,22-28 March 1968,1968,1988,0,4,7,20,0.45871559633027525
3,BCS70,22-28 March 1968,1968,1989,0,4,6,21,0.3931847968545216
3,BCS70,22-28 March 1968,1968,1990,0,4,8,22,0.5242463958060288
3,BCS70,22-28 March 1968,1968,1991,0,4,6,23,0.3931847968545216
3,BCS70,22-28 March 1968,1968,1992,0,4,13,24,0.8519003931847968
3,BCS70,22-28 March 1968,1968,1993,0,4,10,25,0.6553079947575361
3,BCS70,22-28 March 1968,1968,1994,0,4,16,26,1.0484927916120577
3,BCS70,22-28 March 1968,1968,1995,0,4,7,27,0.45871559633027525
3,BCS70,22-28 March 1968,1968,1996,0,4,11,28,0.7208387942332896
3,BCS70,22-28 March 1968,1968,1997,0,4,14,29,0.9174311926605505
3,BCS70,22-28 March 1968,1968,1998,0,4,15,30,0.982961992136304
3,BCS70,22-28 March 1968,1968,1999,0,4,13,31,0.8519003931847968
3,BCS70,22-28 March 1968,1968,2000,0,4,17,32,1.1140235910878113
3,BCS70,22-28 March 1968,1968,2001,0,4,11,33,0.7208387942332896
3,BCS70,22-28 March 1968,1968,2002,0,4,11,34,0.7208387942332896
3,BCS70,22-28 March 1968,1968,2003,0,4,11,35,0.7208387942332896
3,BCS70,22-28 March 1968,1968,2004,0,4,16,36,1.0484927916120577
3,BCS70,22-28 March 1968,1968,2005,0,4,13,37,0.8519003931847968
3,BCS70,22-28 March 1968,1968,2006,0,4,16,38,1.0484927916120577
3,BCS70,22-28 March 1968,1968,2007,0,4,17,39,1.1140235910878113
3,BCS70,22-28 March 1968,1968,2008,0,4,18,40,1.179554390563565
3,BCS70,22-28 March 1968,1968,2009,0,4,19,41,1.2450851900393185
3,BCS70,22-28 March 1968,1968,2010,0,4,29,42,1.9003931847968545
3,BCS70,22-28 March 1968,1968,2011,0,4,20,43,1.3106159895150722
3,BCS70,22-28 March 1968,1968,2012,0,4,24,44,1.5727391874180865
3,BCS70,22-28 March 1968,1968,2013,0,4,43,45,2.8178243774574048
3,BCS70,22-28 March 1969,1969,1970,0,4,28,1,1.834862385321101
3,BCS70,22-28 March 1969,1969,1971,0,4,9,2,0.5897771952817825
3,BCS70,22-28 March 1969,1969,1972,0,4,9,3,0.5897771952817825
3,BCS70,22-28 March 1969,1969,1973,0,4,6,4,0.3931847968545216
3,BCS70,22-28 March 1969,1969,1974,0,4,5,5,0.32765399737876805
3,BCS70,22-28 March 1969,1969,1975,0,4,1,6,0.0655307994757536
3,BCS70,22-28 March 1969,1969,1976,0,4,3,7,0.1965923984272608
3,BCS70,22-28 March 1969,1969,1977,0,4,1,8,0.0655307994757536
3,BCS70,22-28 March 1969,1969,1978,0,4,7,9,0.45871559633027525
3,BCS70,22-28 March 1969,1969,1979,0,4,3,10,0.1965923984272608
3,BCS70,22-28 March 1969,1969,1980,0,4,7,11,0.45871559633027525
3,BCS70,22-28 March 1969,1969,1981,0,4,3,12,0.1965923984272608
3,BCS70,22-28 March 1969,1969,1982,0,4,7,13,0.45871559633027525
3,BCS70,22-28 March 1969,1969,1983,0,4,5,14,0.32765399737876805
3,BCS70,22-28 March 1969,1969,1984,0,4,6,15,0.3931847968545216
3,BCS70,22-28 March 1969,1969,1985,0,4,3,16,0.1965923984272608
3,BCS70,22-28 March 1969,1969,1986,0,4,4,17,0.2621231979030144
3,BCS70,22-28 March 1969,1969,1987,0,4,7,18,0.45871559633027525
3,BCS70,22-28 March 1969,1969,1988,0,4,12,19,0.7863695937090432
3,BCS70,22-28 March 1969,1969,1989,0,4,7,20,0.45871559633027525
3,BCS70,22-28 March 1969,1969,1990,0,4,8,21,0.5242463958060288
3,BCS70,22-28 March 1969,1969,1991,0,4,9,22,0.5897771952817825
3,BCS70,22-28 March 1969,1969,1992,0,4,10,23,0.6553079947575361
3,BCS70,22-28 March 1969,1969,1993,0,4,7,24,0.45871559633027525
3,BCS70,22-28 March 1969,1969,1994,0,4,5,25,0.32765399737876805
3,BCS70,22-28 March 1969,1969,1995,0,4,11,26,0.7208387942332896
3,BCS70,22-28 March 1969,1969,1996,0,4,10,27,0.6553079947575361
